path	ngenes_tscore	ngenes_path	mean_dev_geno	sd_dev_geno	mean_test_dev_geno	sd_test_dev_geno	mean_gene_corr	sd_gene_corr	CAD_HARD_beta	CAD_HARD_se_beta	CAD_HARD_z_t	CAD_HARD_pval	CAD_HARD_qval	CAD_HARD_BHcorr	genes_path	improvement_sign	tissue	CAD_HARD_BHcorr_overall
Constitutive Androstane Receptor Pathway WP2875	3	32	0.0377895684793677	0.0139202251761314	0.00851490429492764	0.0128493336777684	0.00141947976493564	0.00263112370472274	8.38567988924663e-05	4.28150490772544e-05	1.95858233727952	0.0501617197577754	0.185412377018157	0.312022900866162	PPARGC1A,SP1,NCOA6	FALSE	Artery_Aorta	0.318816314998938
Copper homeostasis WP3286	11	52	0.0940508582047212	0.0697733574470337	0.0589100952583953	0.0639820544322528	0.00576070327567964	0.0519800114696932	-2.13953436740908e-05	7.98894212073144e-05	-0.267811974986895	0.788844052626929	0.532176166826981	0.89557749064901	STEAP3,COX17,GSK3B,STEAP2,SP1,ATP7B,MT1A,MT1X,SCO1,MAPT,COX11	FALSE	Artery_Aorta	0.938671166947257
Cori Cycle WP1946	2	16	0.0305695250801124	0.0142108362232567	0.0088577837424026	0.00723043499248749	0.00115246377753127	NA	8.76677959329654e-05	3.51642465850219e-05	2.49309467561029	0.0126635075075854	0.106218210391615	0.178750279049378	HK1,PGAM1	TRUE	Artery_Aorta	0.179000570774432
Corticotropin-releasing hormone signaling pathway WP2355	15	93	0.145609221297864	0.15928145353291	0.0956110676776209	0.155110900714156	0.000211066447889634	0.00189689528275114	1.57546700818715e-05	9.57853373222039e-05	0.164478933021614	0.86935412989663	0.55926203566887	0.941159190773048	CASP9,GSK3B,MAPK9,CYP21A2,CRHR2,GNAQ,GNB3,SP1,GNB5,PRKCB,GNAO1,ACACA,CRHR1,PRKCA,TCF4	FALSE	Artery_Aorta	0.966951862871634
Cysteine and methionine catabolism WP4504	5	14	0.0920928552412808	0.0446603074194919	0.0478654329483659	0.0377770183517704	-0.000220721104549576	0.00172269840181342	-0.000116246872218282	5.54281913474306e-05	-2.09725176651774	0.0359712941636325	0.178499054560804	0.300388753445921	BHMT,CDO1,GCLC,SUOX,ETHE1	FALSE	Artery_Aorta	0.277121508649896
Cytoplasmic Ribosomal Proteins WP477	20	89	0.0945989974054714	0.143272719866176	0.0770630835447898	0.151246409112723	0.000207000453519914	0.00223925142454078	2.718554220317e-05	0.000110817407996184	0.245318336665176	0.80620995485932	0.538021578500883	0.905414494718428	RPS8,MRPL19,RPSA,RPL14,RPL9,RPS23,RPS14,RPS18,RPL10A,RPL8,RPL12,RPS24,RPS25,RPS26,RPS2,RPL13,RPS28,UBA52,RPS9,RPS5	FALSE	Artery_Aorta	0.942771015848594
DDX1 as a regulatory component of the Drosha microprocessor WP2942	3	7	0.0422179275289617	0.0174872424212979	0.0307677072183064	0.0237338426806055	0.00130355352944627	0.00137547323809252	4.93636781750706e-06	4.28779401704398e-05	0.115126048450206	0.908345213495595	0.567601874230524	0.955193963761843	DDX1,DROSHA,NBN	FALSE	Artery_Aorta	0.977787675983577
DNA Damage Response (only ATM dependent) WP710	14	110	0.0637716133377719	0.0484038508432089	0.035092445649971	0.047100463641747	3.03112999394866e-05	0.00175454888872691	-7.10264358449242e-05	9.26710345200932e-05	-0.766436203207854	0.443416798277017	0.436966762059885	0.735353480025055	TCF7L1,PDK1,GSK3B,DVL3,MAPK10,TCF7,MAPK9,BAK1,TCF7L2,CAT,HMGB1,RBL2,WNT3,INSR	FALSE	Artery_Aorta	0.767273569793477
DNA Damage Response WP707	9	68	0.0867988716218152	0.0774837866096779	0.0419269513376867	0.0633982561765276	0.000188467454889706	0.00172058895703419	-2.08162144747362e-05	7.43147957932937e-05	-0.280108614341569	0.779394175865989	0.530528198437635	0.892804192093385	CASP9,RPA2,CDC25A,ATR,RAD17,HUS1B,CDK6,TNFRSF10B,NBN	FALSE	Artery_Aorta	0.935027805040557
DNA IR-Double Strand Breaks (DSBs) and cellular response via ATM WP3959	10	55	0.0531553329674947	0.0457042820342905	0.023046053102171	0.0297752649903803	0.000279641595549342	0.00178881828901494	5.12321643004458e-05	7.81792305797274e-05	0.65531681394842	0.512263797492303	0.467336293105459	0.786461120880429	CASP9,RIF1,ATR,RAD17,BAK1,NBN,HSF1,SMC3,BRCA2,PCNA	FALSE	Artery_Aorta	0.805821918473137
DNA IR-damage and cellular response via ATR WP4016	17	80	0.0671131752671569	0.0638201696961443	0.0319760917876471	0.0450200330328984	0.000243697125182671	0.00173689324617693	3.2263364692021e-05	0.00010194852092936	0.316467216963121	0.751647904538862	0.525385609114105	0.884149938992828	RPA2,MSH2,BARD1,SMARCAL1,ATR,UBE2D3,RAD17,HUS1,WRN,NBN,RECQL,SP1,BRCA2,RFWD3,FANCA,TOP3A,PCNA	FALSE	Artery_Aorta	0.926160089275852
DNA Mismatch Repair WP531	3	9	0.115174992906073	0.114079410102508	0.0633101927738631	0.103000718519326	-0.096149155388577	0.167316386620755	-5.63377143907155e-05	4.76999525856338e-05	-1.18108533314734	0.237568825822093	0.342452363707314	0.576299067251408	MSH2,MSH6,PCNA	FALSE	Artery_Aorta	0.61108115069154
DNA Replication WP466	7	42	0.0456571716368363	0.0278486979788276	0.0164378426335328	0.0131931553660981	4.01100762076175e-05	0.0022226017508782	-5.36988449329883e-05	6.56965970141177e-05	-0.8173763539297	0.413713384534576	0.436662348500996	0.734841194905609	RPA2,MCM6,RFC4,RPA3,MCM4,UBA52,PCNA	FALSE	Artery_Aorta	0.750405150535912
Degradation pathway of sphingolipids, including diseases WP4153	2	9	0.125769063955952	0.0746662683568853	0.0808791002892866	0.0829007026411622	0.00131804229903155	NA	5.74926569521173e-05	3.51627369445635e-05	1.63504499216766	0.102039616191911	0.233879988229502	0.393587060127959	NEU4,ARSA	TRUE	Artery_Aorta	0.437200771005204
Deregulation of Rab and Rab Effector Genes in Bladder Cancer WP2291	4	16	0.067660477802136	0.0669587603584461	0.0281531418914685	0.0476595083477715	0.000279693399014079	0.00195159602018834	0.000137803052100313	4.96085856632883e-05	2.77780650784186	0.00547271968934609	0.0795665011806911	0.133899208399334	GCC2,SYTL3,MADD,EXPH5	TRUE	Artery_Aorta	0.122211747116816
Development and heterogeneity of the ILC family WP3893	2	32	0.0647515202004681	0.0567659208059049	0.0491059301355898	0.0487596605016957	-0.00304449366044561	NA	-5.68870229997574e-07	3.51104183291379e-05	-0.0162023199115652	0.987072984685453	0.589759190087474	0.992481603779619	GFI1,TSLP	FALSE	Artery_Aorta	0.996223122307378
Differentiation of white and brown adipocyte    WP2895	5	25	0.0355303729395088	0.0149123250875953	0.00871857256272052	0.00643389501581063	-0.000692503866952906	0.00219111673793656	-2.0616719813377e-05	5.55241524362381e-05	-0.371310842377153	0.710406023247637	0.51642076422753	0.86906336843961	PRDM16,HSPB7,PPARGC1A,PLAC8,SMAD9	FALSE	Artery_Aorta	0.905124096697549
Disorders of Folate Metabolism and Transport WP4259	7	13	0.141175375527389	0.104509508803531	0.0814776886228629	0.072767777866922	-0.000234764375014404	0.00169283927905866	2.30958104415155e-05	6.55749875928001e-05	0.352204572037942	0.724684848373316	0.523803318871474	0.881487167502284	MTHFR,ATIC,ALDH1L1,DHFR,MTHFD1,MTHFS,FTCD	FALSE	Artery_Aorta	0.913613769927145
Dopaminergic Neurogenesis WP2855	3	30	0.0562511695702497	0.00823622780671208	0.00787660641907856	0.0069565581584148	-0.0012073741126703	0.00146226816439033	0.000116280840030897	4.29379145776213e-05	2.70811568691093	0.0067666430764679	0.084799779335647	0.142706078022655	MSX1,NKX6-1,GLI1	FALSE	Artery_Aorta	0.138978973345549
EBV LMP1 signaling WP262	2	23	0.0401858554419071	0.015939005921981	0.0221622136321497	0.0020944762075689	0.00153895898524541	NA	4.43271760129122e-05	3.50410279590471e-05	1.26500786634222	0.205868508017346	0.33033031064025	0.555899360267075	TRAF1,CCL5	TRUE	Artery_Aorta	0.577956552353652
EDA Signalling in Hair Follicle Development WP3930	3	13	0.083301721241198	0.0743714090159928	0.0625126376095749	0.0976059228628694	-0.00252459063835904	0.0040118427743341	2.73017525054297e-05	4.29781320974034e-05	0.635247535736417	0.525266984853793	0.467336293105459	0.786461120880429	BMP1,GLI1,WNT3	FALSE	Artery_Aorta	0.812532083515453
EGF/EGFR Signaling Pathway WP437	26	162	0.0797072630617817	0.0617517539975458	0.0409684041892228	0.0461763629484447	0.000190035989653874	0.00172384843956427	0.000238949778322894	0.000126021227908591	1.89610736451652	0.0579458489750571	0.19032246978223	0.320285895022254	EPS15,JAK1,RALB,MAP3K2,STAM2,PLD1,MAPK9,PTPN12,DNM1,STAM,PTPN5,PAK1,ATF1,SP1,PEBP1,MAP2K5,IQGAP1,PRKCB,BCAR1,CRK,PRKCA,MAPK4,ARHGEF1,PCNA,PTK6,CRKL	FALSE	Artery_Aorta	0.340161688921072
ESC Pluripotency Pathways WP3931	18	116	0.0805412253287249	0.0621598751307537	0.0329544604148753	0.0444483891983009	-3.2765444165559e-05	0.00177632961308312	-0.000167819283332339	0.000105206658052034	-1.59513938033596	0.110681070917612	0.237040325651226	0.398905462631076	JAK1,ACTR2,BMPR2,GSK3B,DVL3,LIFR,FZD1,FGF20,FGF17,BMPR1A,FGFR2,LRP5,SMAD9,FGF14,MAP2K5,WNT3,MAPK4,MAPK12	FALSE	Artery_Aorta	0.449206824031662
Ebola Virus Pathway on Host WP4217	33	129	0.249835444978046	0.243607001493341	0.196141764271743	0.243186523419242	0.00525841600293744	0.134649738351671	-0.000370718802675273	0.00013188993796377	-2.81081944838816	0.00494155072792198	0.0769756807034825	0.129539222653383	EPS15,MERTK,ITGA6,CAV3,RAB7A,ITGA1,ITGA2,HAVCR2,HLA-G,HLA-A,HLA-C,HLA-B,HLA-DRB5,HLA-DRB1,HLA-DQA1,HLA-DQB1,HLA-DQA2,HLA-DQB2,HLA-DOB,HLA-DPA1,HLA-DPB1,SCIN,CTSB,ITGB1,TPCN2,PAK1,VPS11,NPC2,IQGAP1,ITGB3,CD209,VPS16,CLTCL1	FALSE	Artery_Aorta	0.117495145005627
Ectoderm Differentiation WP2858	19	138	0.0684324107994161	0.0406909883497075	0.0299604224413176	0.0201288719748639	4.03940510779102e-05	0.00172385261573278	0.000175903131243884	0.000107951457919337	1.62946508212351	0.103214600988459	0.233879988229502	0.393587060127959	CELSR2,RIT1,TCF7L1,BOC,CTBP1,SNCA,CDH6,ELOVL4,FYN,AHI1,C1GALT1,SDCBP,BMPR1A,FGFR2,NARS2,ARHGDIG,FOXL1,PI4KA,GAS2L1	FALSE	Artery_Aorta	0.437628915149306
Eicosanoid Synthesis WP167	3	27	0.0649636378870529	0.0679506949029037	0.00606222882865501	0.00540430492230904	-5.50678085967281e-06	0.000344530012980865	5.46578747948261e-05	4.28710540582601e-05	1.2749365742337	0.202331692353832	0.32928915792202	0.554147246969078	PTGS1,ALOX5AP,PLA2G6	FALSE	Artery_Aorta	0.575478694689687
Electron Transport Chain (OXPHOS system in mitochondria) WP111	13	103	0.122807371093219	0.0999069235278415	0.0755061181149757	0.0789287120743541	-0.00032284183986937	0.00186190922202631	1.60139949698558e-05	8.95249381627911e-05	0.178877475913317	0.858033909138667	0.556833456936458	0.937072235019308	NDUFS5,UQCRH,COX7A2L,NDUFS1,NDUFA10,COX17,SLC25A27,SURF1,SCO1,COX11,COX7A1,NDUFV3,NDUFA6	FALSE	Artery_Aorta	0.965076083498028
Endochondral Ossification WP474	10	64	0.0930965466450686	0.0886024317356698	0.0218305757158343	0.0247120091310675	-0.0003171869996726	0.0017201349836113	-0.0002268454917667	7.85839125408772e-05	-2.88666578733531	0.0038934756379521	0.0707578342051726	0.119075463260702	CAB39,GHR,KIF3A,SCIN,BMPR1A,PTHLH,CHST11,IFT88,MMP9,TIMP3	FALSE	Artery_Aorta	0.109050313418913
Endoderm Differentiation WP2853	25	141	0.089143832824695	0.0863741181029124	0.042778288683904	0.0526038120074324	-4.40450561587637e-05	0.00174636152449053	5.77864002875735e-05	0.000124102315663946	0.465635149339613	0.641476678969219	0.496281655091257	0.83517208591242	DDAH1,CEBPZ,LRPPRC,TCF7L1,SFMBT1,PARP8,TCF7,POU5F1,SLC2A12,SP4,NCAPG2,CER1,PBX3,BMPR1A,RGS10,RAB38,PTHLH,RFX7,PIAS1,ACACA,WNT3,TCF4,ELAVL1,DNMT3B,DIP2A	FALSE	Artery_Aorta	0.874981602968744
Endometrial cancer WP4155	9	63	0.0573586048074961	0.0403008613198058	0.0201913057626543	0.0194646755996166	0.000347994459695004	0.00153444552497498	-9.07451194707001e-05	7.41925244285794e-05	-1.22310327313441	0.221290692527222	0.337477968556976	0.567927861241191	CASP9,TCF7L1,GSK3B,TCF7,CTNNA1,BAK1,TCF7L2,FGFR2,ILK	FALSE	Artery_Aorta	0.592198978787423
Endothelin Pathways WP2197	5	33	0.0894321289256897	0.0689970427405033	0.0428552704356535	0.053010537648551	-0.000437907166197799	0.00183612937673754	-1.38177797223259e-06	5.54989551512289e-05	-0.0248973691210471	0.980136825722303	0.589146708677324	0.991450883881655	CALCRL,NPY,GNB5,PRKCA,PLCB1	FALSE	Artery_Aorta	0.996119431841108
Energy Metabolism WP1541	7	47	0.0401139861024649	0.0166597344294083	0.0171063236865458	0.0116040113703609	-0.000405403187166365	0.00155307579520453	-5.04983678296603e-05	6.55605097136914e-05	-0.770255875834266	0.44114812477769	0.436966762059885	0.735353480025055	GSK3B,PPARGC1A,PPP3CC,TFAM,SIRT3,PRKAB1,MYBBP1A	FALSE	Artery_Aorta	0.765720379903344
Epithelial to mesenchymal transition in colorectal cancer WP4239	16	159	0.0904482676221493	0.0423489670562969	0.0314720599909279	0.0421474107083405	-7.23911199706171e-05	0.00163799119598659	-5.74292908836609e-05	9.91396103038059e-05	-0.579276948009713	0.562402317269723	0.475558874815444	0.80029856711255	GSK3B,OCLN,SPARC,NOTCH4,FZD1,CLDN15,LRP5,PAK1,PKP2,CLDN10,NUBPL,MAP2K4,SUZ12,WNT3,MMP9,MAPK12	FALSE	Artery_Aorta	0.832326986687288
ErbB Signaling Pathway WP673	13	91	0.0853461429232991	0.0600875376546479	0.0451517187780201	0.0409056519422483	-9.07994764310145e-05	0.00169199014338305	-6.72722154697883e-05	8.93537594983565e-05	-0.752875042387284	0.451525006902427	0.437640600824148	0.73648745570307	PDK1,GSK3B,EREG,MAPK10,MAPK9,PAK1,PRKCB,CRK,MAP2K4,PRKCA,SHC2,PAK4,CRKL	FALSE	Artery_Aorta	0.771608142612473
Estrogen Receptor Pathway WP2881	3	13	0.063039352604155	0.0363515073414269	0.0203725213215363	0.00307081260249879	-0.000749963638123832	0.00234819761272501	4.92773044345918e-05	4.29682124739874e-05	1.14683161335659	0.251451220847615	0.350998393823396	0.590680831568298	CYP1B1,PDK4,SP1	FALSE	Artery_Aorta	0.625316993906221
Estrogen metabolism WP697	3	18	0.192735003480285	0.167407407711976	0.0724514341398673	0.0714898042075528	-0.000848565724087829	0.00101705303668488	-1.37954989189965e-05	4.30239908145518e-05	-0.320646659173479	0.748478174170001	0.524852254989499	0.883252379165243	GSTM1,CYP1B1,GSTA1	FALSE	Artery_Aorta	0.925767381323962
Estrogen signaling pathway WP712	3	23	0.0627232083710466	0.0155736691852798	0.0219849712923149	0.00231547420252268	-4.68016166386248e-05	0.00100594329298697	5.10424537830416e-05	4.29153409755616e-05	1.18937546860243	0.234291949710856	0.342452363707314	0.576299067251408	MAPK9,GPER1,SP1	FALSE	Artery_Aorta	0.608334905455035
Ethanol effects on histone modifications WP3996	6	31	0.0896153157669538	0.0887377588860126	0.0599406426896995	0.0697176693627497	0.0319697383896681	0.122604544547149	-8.69019266993617e-05	5.62142976015911e-05	-1.54590434119205	0.122127671973802	0.251261836097023	0.422838260513071	MTHFR,ADH1A,ADH1C,DHFR,ELP3,ALDH2	FALSE	Artery_Aorta	0.468250528855472
Eukaryotic Transcription Initiation WP405	12	43	0.0672210008392684	0.0292568703716773	0.0347690018254979	0.0241077576423436	0.000182805361458681	0.00178534871499835	-0.000131229377115402	8.58329219439792e-05	-1.52889327478624	0.126290903734549	0.252189950264719	0.424400145860732	POLR1A,POLR1B,ERCC3,GTF2H2C,TAF6,POLR1E,ILK,GTF2H1,POLR1D,POLR3K,ERCC2,POLR3H	FALSE	Artery_Aorta	0.473770075871378
Exercise-induced Circadian Regulation WP410	5	48	0.110317705193614	0.146374347777769	0.0544817708241108	0.0778687896268836	0.00056487652792064	0.00154474054622438	-3.75440210032433e-05	5.5367834254066e-05	-0.6780836113431	0.497718681258881	0.457987802330316	0.770728928362908	GSTM3,CLOCK,PPP1R3C,GSTP1,PSMA4	FALSE	Artery_Aorta	0.797749874665664
Extracellular vesicle-mediated signaling in recipient cells WP2870	2	30	0.260664533111074	0.0738397731229668	0.211101174389149	0.0389713845958373	0.00154142125543267	NA	-4.47519934604832e-05	3.50822202412553e-05	-1.27563173461458	0.202085730512959	0.32928915792202	0.554147246969078	PROM1,MET	FALSE	Artery_Aorta	0.575462637688406
Extracellular vesicles in the crosstalk of cardiac cells WP4300	3	19	0.0292809193901897	0.0113935816974991	0.0114505758663446	0.00885350088304784	0.000293923035159635	0.00273150157818318	-0.00015465873897058	4.27797856520838e-05	-3.61522940363416	0.000300081774972353	0.0224346556035611	0.0377543637265971	PDLIM5,SORBS2,MMP9	TRUE	Artery_Aorta	0.0275491740634341
FTO Obesity Variant Mechanism WP3407	2	8	0.0261332958130654	0.00588467656841694	0.00259217929904635	0.00292843956463081	0.000956369066851396	NA	2.26086644040781e-05	3.50148772940752e-05	0.645687380658155	0.518481834759627	0.467336293105459	0.786461120880429	PRDM16,PPARGC1A	FALSE	Artery_Aorta	0.810235589977003
Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling WP3850	9	31	0.0547480911569059	0.0283921542546742	0.0268525917244728	0.0214957099690039	-0.000316449699288608	0.0019973647525524	-5.51061881239066e-05	7.44650529490328e-05	-0.740027515479291	0.459283298696449	0.439302952240777	0.739284958866652	PDK1,GSK3B,PLD1,PPARGC1A,ITGB1,ILK,PRKAB1,EIF2B2,MAP1LC3A	FALSE	Artery_Aorta	0.775825078972636
Farnesoid X Receptor  Pathway WP2879	3	19	0.0656741641864797	0.0400861561826353	0.0136570363673351	0.0145681326783271	0.000885750436551289	0.00188663905223563	-5.30373214323891e-05	4.29793928594476e-05	-1.23401746520323	0.217196396254787	0.336336099410513	0.566006256388166	PPARGC1A,IP6K3,ABCB4	FALSE	Artery_Aorta	0.587551875225128
Fas Ligand (FasL) pathway and Stress induction of Heat Shock Proteins (HSP) regulation WP314	7	42	0.0930584070071397	0.0679729127057795	0.0608304189510935	0.0685889557610947	-8.21969864625347e-05	0.00181656902738488	0.000135747256861087	6.55907422327093e-05	2.06961001263669	0.0384888796712372	0.178499054560804	0.300388753445921	CASP9,DAXX,NFX1,CASP7,PAK1,ARHGDIB,MAP2K4	FALSE	Artery_Aorta	0.286241313348157
Fatty Acid Beta Oxidation WP143	5	34	0.0778424858039317	0.0672101499743212	0.0529381789400454	0.0645761927134198	0.000133545607112548	0.00153494616962873	0.000120844870826688	5.54194325063363e-05	2.18055049215582	0.0292166803464165	0.169133518029048	0.284627875322234	CRAT,ECHS1,ACADS,GCDH,CHKB	TRUE	Artery_Aorta	0.256712142562915
Fatty Acid Biosynthesis WP357	6	22	0.112603105116996	0.137644641980389	0.0656122125815395	0.111543125291543	0.000639646088287158	0.00225737160425544	2.97946749185668e-05	6.07034918282302e-05	0.490823081526766	0.623551583483022	0.491346900202637	0.826867588876281	MECR,PECR,ECHDC3,SCD,ECHS1,ACACA	FALSE	Artery_Aorta	0.867043050741594
Fatty Acid Omega Oxidation WP206	6	15	0.12583115154201	0.0847057495982115	0.0907671207332638	0.0711451421825799	0.102463625452342	0.164576144234404	-1.88061510837845e-05	4.93552494550495e-05	-0.381036491385021	0.703176171192221	0.51632839777222	0.868907928712273	ADH4,ADH6,ADH1A,ADH1C,ALDH2,CYP2D6	FALSE	Artery_Aorta	0.903688423559907
Ferroptosis WP4313	6	40	0.0681904516331943	0.0425642426985551	0.0335661396934591	0.0303814139143928	-0.000138289824729656	0.00162152370461687	-2.08888385128355e-06	6.07554815703509e-05	-0.0343818170359618	0.972572682802404	0.587564441801042	0.988788151713384	GCLM,STEAP3,ATG7,GCLC,MAP1LC3B,MAP1LC3A	FALSE	Artery_Aorta	0.996026956239774
Fibrin Complement Receptor 3 Signaling Pathway WP4136	2	37	0.0992574450660504	0.117266666506668	0.0685895026808536	0.0924782790935613	0.00201906293882274	NA	6.98427589173031e-05	3.49386021223452e-05	1.99901411833059	0.0456068263109093	0.178499054560804	0.300388753445921	NOS2,ITGB2	FALSE	Artery_Aorta	0.303858850900553
Fluoropyrimidine Activity WP1601	11	33	0.146803035437601	0.129959958398084	0.0668553763584236	0.0609111320421776	8.15362488108523e-05	0.00187162277748114	-1.00069514616383e-05	8.22081031357473e-05	-0.121727069229589	0.903115174506437	0.56758639970526	0.955167922316606	MTHFR,CDA,DHFR,SLC29A1,GGH,FPGS,RRM1,SMUG1,CES1,ERCC2,UPB1	FALSE	Artery_Aorta	0.975742285630525
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932	43	303	0.0775292225395429	0.068485208635963	0.0328163314568092	0.0416264679890494	-0.000218513075866406	0.00452632343395805	-0.000189591035798682	0.000163454165564088	-1.15990335972408	0.246088154698394	0.346345392303114	0.582850485744346	CASP9,JAK1,CREB3L4,LAMC2,ITGA6,CAB39,EIF4E2,GSK3B,ITGB5,PPARGC1A,GHR,ITGA2,F2R,LAMB1,MET,FGF20,FGF17,RAB2A,TEK,ITGB1,FGFR2,PPP2R2D,PPP2R1B,GNB3,EIF4B,ITGA7,HSP90B1,FGF14,PHLPP2,SREBF1,NOS2,ACACA,ITGB3,GNGT2,INSR,ELAVL1,LPAR2,HIF3A,IFNAR2,IFNAR1,ITGB2,COL6A2,ATF4	FALSE	Artery_Aorta	0.618213338629744
Focal Adhesion WP306	35	198	0.0961363819282137	0.0919718643768161	0.0488050668259043	0.0532725824581032	0.00112378357996081	0.0249878992298285	-0.000129288487647649	0.000143890855965817	-0.898517746522847	0.368909588360605	0.414702381130693	0.697885664579082	LAMC2,ITGA6,CAV3,GSK3B,ITGB5,MAPK10,ITGA1,ITGA2,MAPK9,MYLK4,FYN,LAMB1,MET,ITGB1,VCL,ILK,PAK1,ITGA7,TLN2,PRKCB,BCAR1,CRK,ITGB3,PRKCA,MYL12A,SHC2,PAK4,VASP,MYLK2,MYL9,PTK6,COL6A2,CRKL,PARVB,PARVG	FALSE	Artery_Aorta	0.713649961486217
Folate-Alcohol and Cancer Pathway Hypotheses WP1589	2	9	0.0269772994329369	0.007050690619018	0.00896622133774655	0.00960756929108247	0.000385146203399702	NA	-2.11232927015868e-05	3.50724007437665e-05	-0.602276783272133	0.546989912344743	0.469919414385898	0.790808149963243	MTHFR,ALDH1L1	FALSE	Artery_Aorta	0.824594137134858
Folate Metabolism WP176	11	66	0.101515045968742	0.0871240598565385	0.0565750957772354	0.0635595520377621	-0.000447710760684201	0.00177410842018282	3.3347230183871e-05	8.24340412627946e-05	0.404532274204077	0.685821349780429	0.507815311349976	0.854581603989449	MTHFR,GPX1,MTRR,DHFR,SERPINE1,CAT,FOLR3,MTHFD1,MTHFS,SHMT1,INSR	FALSE	Artery_Aorta	0.895904964831746
G1 to S cell cycle control WP45	9	64	0.096700739082995	0.105203596078247	0.0451430073666739	0.061917375384843	-0.000559941242692303	0.00197444930994106	-0.000212431594932341	7.46571969960929e-05	-2.84542687751133	0.00443519412166014	0.07440251163589	0.125208941742252	RPA2,CREB3L4,MCM6,CDC25A,RPA3,CDK6,MCM4,CCNA1,PCNA	TRUE	Artery_Aorta	0.112756281323744
G13 Signaling Pathway WP524	7	39	0.119253784747434	0.0803248571337431	0.0651468503532873	0.060795913694026	0.000477195579266411	0.00161553760857521	5.59408960357618e-06	6.5529166025657e-05	0.0853679352700124	0.931968884027946	0.577503263051969	0.971856605772892	MAPK10,PIP4K2A,ARHGDIB,IQGAP1,ARHGDIG,RHPN2,ARHGEF1	FALSE	Artery_Aorta	0.983624476975641
GABA receptor Signaling WP4159	3	31	0.122767608685157	0.0560662674802141	0.0707560084952508	0.088039134435915	0.000558626444676235	0.00215456687811735	1.83681798978527e-05	4.29597887438413e-05	0.427566811545039	0.668966533165599	0.50306570248965	0.846588681626809	ALDH9A1,SLC6A1,GABRA2	FALSE	Artery_Aorta	0.886950949690575
GPCRs, Class A Rhodopsin-like WP455	25	257	0.12749750338045	0.0940043858259508	0.0596233002834612	0.067243088603559	0.000333745513009311	0.0279897605191726	-0.000109767336099243	0.000123534818203999	-0.888553831989127	0.374242912607918	0.418540307311096	0.704344353472339	GPR161,OPN3,LHCGR,ADRA2B,GPR17,CXCR4,HTR2B,NMUR1,GPR35,OXTR,P2RY14,P2RY12,F2R,F2RL1,GPR63,GPER1,OPN1SW,RABGAP1,HTR2A,LTB4R,PTGDR,MC1R,ADORA2B,OPRL1,RGL4	FALSE	Artery_Aorta	0.719949258538516
GPCRs, Class B Secretin-like WP334	5	24	0.182314986517784	0.161169621996137	0.101324271537185	0.169866418346878	0.000266742463433808	0.00205155004950462	-3.08579789529049e-05	5.54012312675327e-05	-0.556990851049712	0.577533680092756	0.481003154134927	0.809460521959957	SCTR,CALCRL,CRHR2,CRHR1,GCGR	FALSE	Artery_Aorta	0.841902941352983
GPCRs, Other WP117	6	91	0.182818745525238	0.159907666976778	0.100362320703195	0.120400768243549	0.000201403235228856	0.0016948616689785	0.0001143219819819	6.06279303362466e-05	1.88563227126281	0.0593445255082105	0.19032246978223	0.320285895022254	CELSR2,LGR6,GPR17,GNRHR,F2R,HTR2A	TRUE	Artery_Aorta	0.341174607908175
GPR40 Pathway WP3958	2	15	0.0460015445372163	0.0309845917172117	0.00384348541087116	0.000632845510771766	0.000355660357946224	NA	3.8682702300985e-05	3.49576720987655e-05	1.1065583026151	0.268484943644274	0.363674102454226	0.612012262841295	ITPR3,PLCB1	FALSE	Artery_Aorta	0.648168545467002
G Protein Signaling Pathways WP35	17	93	0.0991071196306532	0.138754868399249	0.0622057166442258	0.127486198816054	0.000141508002213258	0.00185233646336051	-4.5905922673535e-05	0.00010202208346938	-0.449960646876152	0.652738816551494	0.496281655091257	0.83517208591242	PRKD3,KCNJ3,PPP3CC,GNAQ,AKAP3,GNB3,AKAP11,ADCY4,GNB5,PDE8A,PRKCB,GNAO1,GNGT2,PRKCA,PRKAR1A,GNAL,ARHGEF1	FALSE	Artery_Aorta	0.881043884863797
Gamma-Glutamyl Cycle for the biosynthesis and degradation of glutathione, including diseases WP4518	2	10	0.039950177180827	0.0117644697270762	0.0337305159026825	0.0147807835842459	-0.00135673693729772	NA	-5.82806543766829e-05	3.509767517114e-05	-1.66052748771821	0.0968083828360971	0.231191349604155	0.389062460223933	GCLC,GGCT	FALSE	Artery_Aorta	0.428611744780221
Ganglio Sphingolipid Metabolism WP1423	2	13	0.191656092124452	0.0704471527902308	0.139208562713168	0.0756515323089415	0.00300806823933751	NA	7.05779182156866e-05	3.49164291134592e-05	2.02133837874278	0.0432447488506201	0.178499054560804	0.300388753445921	A3GALT2,B4GALNT1	FALSE	Artery_Aorta	0.301527204538606
Gastric Cancer Network 1 WP2361	7	29	0.149791408585415	0.140640060749854	0.102630709752341	0.137907190498073	0.010109127877809	0.0472554225022234	-0.000117322267134258	6.38177912008057e-05	-1.83839435566013	0.0660043162455969	0.19564783107881	0.329247727595903	H3F3A,LIN9,SMOC2,MCM4,NUP107,CCNA1,CEP192	TRUE	Artery_Aorta	0.363278215385077
