path	ngenes_tscore	ngenes_path	mean_dev_geno	sd_dev_geno	mean_test_dev_geno	sd_test_dev_geno	mean_gene_corr	sd_gene_corr	CAD_HARD_beta	CAD_HARD_se_beta	CAD_HARD_z_t	CAD_HARD_pval	CAD_HARD_qval	CAD_HARD_BHcorr	genes_path	improvement_sign	tissue	CAD_HARD_BHcorr_overall
Glycolysis	5	71	0.114136835214749	0.053761905877216	0.0651507628943267	0.0582675428738667	0.00010864520152847	0.00202552015640944	-6.87039154123706e-05	5.53377700422677e-05	-1.24153747720397	0.214407262401456	0.435472967765445	0.605696783885302	GNPDA2,NUP153,NUPL2,NUP107,NUP85	FALSE	Adrenal_Gland	0.644507373721099
Glycosaminoglycan metabolism	7	122	0.234561320498025	0.16928762685631	0.122384400135633	0.179642743842461	-0.000164669056287862	0.00190124729958884	1.29525676000148e-05	6.55747847007038e-05	0.197523600864766	0.843417814417094	0.677287229906189	0.942034815675912	SDC1,B3GNT2,HYAL3,CHST13,CSGALNACT2,B3GAT3,SGSH	FALSE	Adrenal_Gland	0.960800002973636
Glycosphingolipid metabolism	6	46	0.136841922361908	0.102649292215138	0.0548760854416045	0.0819410475895916	0.000155832791516338	0.00125772052343288	-7.91252105007641e-05	6.06974187463148e-05	-1.3036009131042	0.192369689192149	0.420605515450908	0.585017732100087	SUMF1,ARSK,ARSI,SMPD2,GLTP,CTSA	FALSE	Adrenal_Gland	0.623325298384872
Glyoxylate metabolism and glycine degradation	3	31	0.213322180477723	0.172484269004082	0.0530435203439674	0.0530420146130026	-0.000507989068637371	0.00181252977490952	-3.32553425239829e-05	4.29181484022541e-05	-0.774855014999583	0.438425336433069	0.554474324340639	0.77121506926922	AGXT,PDHX,GCSH	FALSE	Adrenal_Gland	0.816462593211049
Golgi Associated Vesicle Biogenesis	6	56	0.199652323457734	0.165689835393578	0.135348987458234	0.183746031803055	0.00089429668378055	0.00214794401715823	-8.84720307349141e-05	6.06147571111125e-05	-1.45957906871979	0.144405795323181	0.39198207231674	0.545205553771195	TGOLN2,IGF2R,AP1S1,TPD52,ARRB1,AP1G1	FALSE	Adrenal_Gland	0.562869544688036
Golgi-to-ER retrograde transport	8	117	0.145089955401357	0.100286377244724	0.0664999918142034	0.0738191164765116	-0.000482901918895607	0.00191825331189944	0.000194260718183186	7.01978690819611e-05	2.76733069997286	0.00565173919289765	0.107389478742692	0.149367392955152	BNIP1,KIF6,COPG2,KLC1,DCTN5,KIF1C,NAPG,ARFGAP3	FALSE	Adrenal_Gland	0.15078161017109
HATs acetylate histones	11	108	0.146864245051924	0.0985246799145963	0.0647681942690881	0.0581428634384897	0.000247316944527008	0.00163386157178255	2.79671936295392e-05	8.21096728026486e-05	0.340607783162875	0.733398869350152	0.655633239654393	0.911916408278324	MEAF6,NCOA1,TAF9,TRRAP,ELP3,IKBKAP,KANSL2,SUPT20H,KAT8,USP22,TADA2A	FALSE	Adrenal_Gland	0.935880501841464
HDACs deacetylate histones	2	60	0.092842463402971	0.00834119648867668	0.0276078874152503	0.028891461644895	-0.0020604825102953	NA	8.16154515945245e-05	3.51654130467487e-05	2.3209012641491	0.0202921733153542	0.182984458215229	0.254512004294273	SAP30L,SAP18	TRUE	Adrenal_Gland	0.26050334241398
HDR through Homologous Recombination (HR) or Single Strand Annealing (SSA)	10	114	0.173204758928939	0.150859878813534	0.105303005979143	0.143027729396279	-0.000230500982967861	0.00190206077194737	0.000165955113583714	7.83552274328382e-05	2.11798394339371	0.034176427547885	0.2319924616544	0.322676947390658	SUMO1,BARD1,XRCC2,WRN,RMI1,DNA2,ATM,TIPIN,EME2,RMI2	TRUE	Adrenal_Gland	0.319925396464849
HDR through Single Strand Annealing (SSA)	6	37	0.17291134884459	0.15014443911338	0.0834613580731405	0.136648510715688	-0.000240995265019234	0.00126860108391815	0.000114426219201284	6.07797561261936e-05	1.88263702413855	0.0597495752726231	0.288987987413363	0.401951688197646	BARD1,WRN,RMI1,DNA2,ATM,RMI2	TRUE	Adrenal_Gland	0.397625492079757
HIV Infection	29	242	0.128379399196863	0.10274953665336	0.0632170211628548	0.0998257534692385	-0.000338609398575932	0.00639212367829952	-0.000218454393259088	0.000133922912464022	-1.63119506020133	0.102849167313351	0.361750457972345	0.503156579585675	PSMB4,ERCC3,POLR2D,TAF9,NUP153,HLA-A,VTA1,PSMB1,RAC1,NUPL2,TAF6,AP1S1,POLR2J,GTF2E2,CHMP4C,TAF2,PSMD5,PSMD13,GTF2H1,NUP107,PSMC1,PSMA4,AP1G1,NMT1,NUP85,GTF2F1,PSMF1,HCK,APOBEC3G	FALSE	Adrenal_Gland	0.496315981730309
HIV Transcription Initiation	9	47	0.0857314403735864	0.0279238330322757	0.0283436825310272	0.0300044296687097	-0.00361224294267438	0.019593463089696	-0.000161495350813969	7.5332203230898e-05	-2.14377575442703	0.0320508589251211	0.223240164812277	0.310503429305056	ERCC3,POLR2D,TAF9,TAF6,POLR2J,GTF2E2,TAF2,GTF2H1,GTF2F1	FALSE	Adrenal_Gland	0.316440865361371
HS-GAG degradation	2	21	0.339130156800141	0.314273315181865	0.27439278123284	0.299655959294202	-0.00107966997251048	NA	4.76328407449795e-05	3.50888714977004e-05	1.35749138435818	0.174625129165361	0.412566695748375	0.573836585162211	SDC1,SGSH	FALSE	Adrenal_Gland	0.606316723966225
HSF1-dependent transactivation	3	37	0.135268548304484	0.0490315483043953	0.0746026796495704	0.0809662717210777	0.000826972998369492	0.00225060728559841	-4.84101777630147e-06	4.28908447529059e-05	-0.112868324328667	0.910134949344466	0.699571482489662	0.973029851235428	CAMK2D,HSP90AB1,MRPL18	FALSE	Adrenal_Gland	0.977124819822812
HSP90 chaperone cycle for steroid hormone receptors (SHR)	3	38	0.152639606815944	0.0166262779625032	0.0410343925376536	0.0170921920176681	0.000118185034915834	0.000980477672911019	8.56153112457142e-05	4.28798207799087e-05	1.99663407375595	0.0458649485556011	0.248996067523325	0.346327162562702	HSP90AB1,PGR,DCTN5	TRUE	Adrenal_Gland	0.357413899624995
Hedgehog 'off' state	11	100	0.110686167022343	0.0727473372034969	0.0453652106920254	0.0678491566344691	-0.000377324342932958	0.00174660563867851	-0.0001012253486236	8.24551164209216e-05	-1.22764181311514	0.219581458191643	0.435472967765445	0.605696783885302	PSMB4,IFT57,PSMB1,PSMD5,PSMD13,TULP3,IFT88,ADCY4,PSMC1,PSMA4,PSMF1	FALSE	Adrenal_Gland	0.64963144233944
Hedgehog 'on' state	12	86	0.119174178683844	0.0867061675211525	0.0388835228717377	0.0544075380890737	9.05098926499196e-05	0.00156549273058621	9.52864427143159e-06	8.58249108228653e-05	0.111024225718077	0.91159713614448	0.699571482489662	0.973029851235428	EFCAB7,PSMB4,PSMB1,IQCE,PSMD5,PSMD13,ARRB1,PSMC1,ULK3,PSMA4,GAS8,PSMF1	FALSE	Adrenal_Gland	0.977380805755831
Hedgehog ligand biogenesis	10	65	0.108823824473946	0.0675875055252409	0.0505708673928863	0.0584736073022943	-0.000427496965540105	0.00163069463700294	-6.8055302071594e-05	7.85826882529838e-05	-0.866034282926302	0.386471361668297	0.536887140978253	0.746753159601533	PSMB4,ADAM17,PSMB1,PSMD5,PSMD13,SEL1L,PSMC1,DISP2,PSMA4,PSMF1	FALSE	Adrenal_Gland	0.78560041250503
Hemostasis	41	692	0.185659630716351	0.126731979676456	0.0835127290458575	0.0988694686541943	0.000136767546165139	0.0354883902077708	0.000174627477142465	0.000158218756590871	1.10370907283783	0.269719358667556	0.469647048448107	0.653229311261086	ATP1B1,PPP2R5A,H3F3A,SDC1,IGKV3-11,ITGA4,P2RY12,ANXA5,FGA,FGG,VEGFC,KLKB1,SERPINB6,ITPR3,KIF6,PDE10A,GNA12,RAC1,DAGLB,DOCK4,GATA4,APBB1IP,P2RX3,CTSW,ARRB1,APLP2,P2RX4,F10,CALM1,KLC1,IGHA2,PLCG2,CRK,KIF1C,NOS2,SERPINB8,MAG,TGFB1,PSG4,PDE9A,IGLV3-1	FALSE	Adrenal_Gland	0.693288282574197
Heparan sulfate/heparin (HS-GAG) metabolism	3	54	0.242125555684876	0.278592060601689	0.184930517174906	0.262502070546842	-0.00167805862808751	0.00244424190241115	1.89117493987836e-05	4.29734505369769e-05	0.440079843774957	0.659879279904919	0.647688832448446	0.900866579125417	SDC1,B3GAT3,SGSH	FALSE	Adrenal_Gland	0.914304518208346
Hh mutants that don't undergo autocatalytic processing are degraded by ERAD	8	56	0.0998632945072049	0.0660412585798332	0.0429376278429284	0.0532448288795368	-0.000498200100037472	0.00156688428540301	-9.25637764709616e-05	7.02769370827457e-05	-1.31712878098223	0.187795461181161	0.420605515450908	0.585017732100087	PSMB4,PSMB1,PSMD5,PSMD13,SEL1L,PSMC1,PSMA4,PSMF1	FALSE	Adrenal_Gland	0.621304631831017
Histidine catabolism	2	8	0.171600730073797	0.137325827275865	0.0751321580802564	0.0914137652203545	0.000842407295220723	NA	-2.89359645572246e-05	3.50777601387821e-05	-0.824909128825272	0.409423183202692	0.542453216857184	0.754494981731227	AMDHD1,FTCD	TRUE	Adrenal_Gland	0.799223525879897
Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism	7	46	0.122195460112251	0.0713901606359005	0.0431225171669662	0.051144155486832	-0.00048856365078044	0.00214743107338535	7.20360411295266e-05	6.56836534754065e-05	1.09671185017896	0.272767374567129	0.469647048448107	0.653229311261086	QDPR,ALDH7A1,SLC36A4,AMDHD1,SLC25A21,GSTZ1,FTCD	FALSE	Adrenal_Gland	0.694247535589943
Homology Directed Repair	12	120	0.181733636406754	0.147561885710703	0.110484598420234	0.134846526372288	-0.000290368594953009	0.00174637876984957	0.000111783633390971	8.59000072764877e-05	1.30132274647162	0.193148004466379	0.420605515450908	0.585017732100087	SUMO1,BARD1,XRCC2,WRN,RMI1,DNA2,ATM,TIPIN,EME2,RMI2,LIG3,XRCC1	FALSE	Adrenal_Gland	0.62404854719105
Host Interactions of HIV factors	17	138	0.146382711833374	0.114324009520565	0.0812948274931095	0.122267787651082	-7.45286633721862e-05	0.00174667988396484	-0.00011140391938466	0.000102225961535909	-1.08978108604562	0.275809587501908	0.471831164710575	0.656267185695857	PSMB4,NUP153,HLA-A,PSMB1,RAC1,NUPL2,AP1S1,PSMD5,PSMD13,NUP107,PSMC1,PSMA4,AP1G1,NUP85,PSMF1,HCK,APOBEC3G	FALSE	Adrenal_Gland	0.695871168265721
Host Interactions with Influenza Factors	6	44	0.129730880377215	0.0573010061011614	0.0585224187493465	0.0575463134458604	0.000327191439863193	0.0022018193014119	7.95751444865677e-05	6.06366222831687e-05	1.31232811938233	0.18940944838209	0.420605515450908	0.585017732100087	KPNA4,NUP153,NUPL2,NUP107,NUP85,TGFB1	FALSE	Adrenal_Gland	0.622510911783541
Immune System	188	2067	0.194045170084778	0.16689118211517	0.101463648868658	0.147006238727955	0.000448678733598468	0.0292913990115079	-0.000239800869341328	0.000326431926924836	-0.734612179636902	0.462575718214155	0.57233727232354	0.796060538322035	ATAD3B,UBR4,CDA,PPIE,GBP3,CTSK,PSMB4,THEM4,RNASEL,NCF2,ARPC5,CFHR3,IKBKE,C4BPA,CD55,CD46,IRF6,PPP2R5A,EDARADD,ADAM17,SDC1,RASGRP3,ACTR2,REG3G,IGKV3-11,IL1RN,TANK,ITGA4,NCKAP1,CASP8,SUMO1,EIF4E2,CMTM6,NCKIPSD,ARIH2,ASB14,CD200,ACPP,ANAPC13,IL20RB,KPNA4,MASP1,TNIP2,ANAPC4,PGM2,RCHY1,PLAC8,EIF4E,CAMK2D,TRIM2,FGA,FGG,KLHL2,AGA,FBXL7,C9,ERAP1,ERAP2,LNPEP,TSLP,DIAPH1,STK10,BTNL8,BTNL9,SERPINB6,NUP153,BTN3A2,BTN2A1,HLA-F,HLA-G,HLA-H,HLA-A,HLA-C,MICA,C4A,HLA-DRB5,HLA-DRB1,HLA-DQA1,HLA-DQB1,HLA-DQA2,HLA-DQB2,HLA-DOB,TAP2,ITPR3,HSP90AB1,GSTA2,ULBP1,ULBP3,DYNLT1,IGF2R,PSMB1,FSCN1,RAC1,NUPL2,DBNL,PTPN12,TRIM4,PILRB,PILRA,AP1S1,CTSB,RNF19A,GSDMD,PDCD1LG2,IL11RA,CDC26,PSMD5,C5,MRC1,HERC4,SEC24C,TSPAN14,PSMD13,IFITM1,TRIM68,PTPN5,SVIP,CAT,TRAF6,TCIRG1,FOLR3,GAB2,TIRAP,CLEC2D,CLEC12A,GPR84,RNF41,CAND1,NUP107,LYZ,LTA4H,APAF1,RNF6,DNAJC3,ATP11A,PYGL,LGALS3,ATP6V1D,PSMC1,CALM1,IFI27,KLC1,IGHG4,CYFIP1,SLC27A2,PSMA4,CTSH,MGRN1,DCTN5,RBBP6,IL4R,NLRC5,AP1G1,IST1,PLCG2,APRT,CRK,RAP1GAP2,NOS2,TRIM37,RAB37,NUP85,GAA,MEX3C,FBXO27,TGFB1,SIGLEC16,CD33,SIGLEC12,SIGLEC14,FPR1,LILRB3,TRIB3,PSMF1,SIRPB1,SNAP25,HCK,CPNE1,BPI,YWHAB,CTSA,CD40,IL17RA,ATP6V1E1,KLHL22,IGLV3-1,NF2,MAPK12	FALSE	Adrenal_Gland	0.829148677343045
Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	20	215	0.272009079075244	0.222053859884743	0.193328852768722	0.21637704203858	0.0167382415124115	0.11279189110887	2.73010685652047e-05	9.65842745553467e-05	0.282665772361939	0.777433056307058	0.660733494121447	0.919010322152114	IGKV3-11,ITGA4,CD200,HLA-F,HLA-G,HLA-H,HLA-A,HLA-C,MICA,ULBP1,ULBP3,PILRB,PILRA,IFITM1,CLEC2D,CD33,SIGLEC12,LILRB3,CD40,IGLV3-1	FALSE	Adrenal_Gland	0.947218124622255
Inactivation of CDC42 and RAC1	2	8	0.147393402027972	0.0258131940639572	0.0396413852140878	0.00733428672189174	-0.00130122126313679	NA	4.25270829776294e-05	3.51280836675608e-05	1.21062917579251	0.226037557250488	0.437306129468549	0.608246517692223	SRGAP3,RAC1	FALSE	Adrenal_Gland	0.65272413332109
Inactivation, recovery and regulation of the phototransduction cascade	7	33	0.22302173005525	0.174186594106645	0.0919118720522362	0.108423646378593	-0.000288399908357396	0.00175149463053111	9.02088875815553e-05	6.56406715453095e-05	1.37428343522182	0.169353706819729	0.412566695748375	0.573836585162211	GRK4,CNGA1,GUCA1B,CALM1,RCVRN,NMT1,RGS9	FALSE	Adrenal_Gland	0.601435596356251
Infectious disease	41	447	0.14141925844576	0.121731023076499	0.0683533209690827	0.111978549463423	0.000476997812841515	0.0178556188004936	-8.19672242679707e-05	0.00015711534819931	-0.521700936333672	0.601878572648355	0.640437172119043	0.890780287519566	PSMB4,ERCC3,POLR2D,RPSA,KPNA4,RPL9,TAF9,RPS23,NUP153,HLA-A,HSP90AB1,VTA1,PSMB1,RAC1,NUPL2,TAF6,AP1S1,POLR2J,GTF2E2,CHMP4C,TAF2,PSMD5,PSMD13,GTF2H1,NUP107,DNAJC3,PSMC1,CALM1,PSMA4,STX1B,AP1G1,NMT1,NUP85,GTF2F1,RPS28,TGFB1,RPS9,PSMF1,SNAP25,HCK,APOBEC3G	FALSE	Adrenal_Gland	0.897892583828526
Influenza Infection	15	162	0.158986960660491	0.146741888644486	0.0779991481598176	0.129641964873863	0.000180118257852702	0.00170906051819816	7.76650233498894e-05	9.58736064791967e-05	0.81007720687697	0.41789580342058	0.543603638672936	0.756095096653372	POLR2D,RPSA,KPNA4,RPL9,RPS23,NUP153,NUPL2,POLR2J,NUP107,DNAJC3,NUP85,GTF2F1,RPS28,TGFB1,RPS9	FALSE	Adrenal_Gland	0.802528473326496
Influenza Viral RNA Transcription and Replication	13	142	0.157920791343997	0.158193308579863	0.0838460992294559	0.138407254934875	0.000202186946292415	0.00162428415890688	-7.62142381787886e-05	8.91912111357051e-05	-0.854503904682133	0.392825846837871	0.541233825828107	0.75279893793682	POLR2D,RPSA,RPL9,RPS23,NUP153,NUPL2,POLR2J,NUP107,DNAJC3,NUP85,GTF2F1,RPS28,RPS9	FALSE	Adrenal_Gland	0.791119041602903
Initial triggering of complement	5	103	0.213801174931455	0.130616529616759	0.0671394256895126	0.0706199522155472	0.00040003368645147	0.00149017565581769	7.54071133413235e-05	5.53766913812594e-05	1.36171214748382	0.173288746121621	0.412566695748375	0.573836585162211	IGKV3-11,MASP1,C4A,IGHG4,IGLV3-1	FALSE	Adrenal_Gland	0.605201284324536
Initiation of Nuclear Envelope Reformation	2	13	0.10920752302574	0.00951667542075188	0.0332759822909678	0.0106420013855387	0.00271016309335785	NA	-2.94018509668613e-05	3.50206503030294e-05	-0.839557538550847	0.40115651527827	0.541233825828107	0.75279893793682	LEMD2,ANKLE2	FALSE	Adrenal_Gland	0.795878385078909
Innate Immune System	99	1137	0.17458957689451	0.142689699043717	0.0815743092418842	0.122125870160183	0.000175739159742248	0.0189445703059773	-0.000495594394202901	0.000244547733261802	-2.02657529306289	0.0427058654174541	0.248996067523325	0.346327162562702	ATAD3B,UBR4,CDA,PPIE,CTSK,PSMB4,NCF2,ARPC5,CFHR3,IKBKE,C4BPA,CD55,CD46,ACTR2,REG3G,IGKV3-11,TANK,NCKAP1,CASP8,CMTM6,NCKIPSD,ACPP,MASP1,TNIP2,PGM2,PLAC8,FGA,FGG,AGA,C9,DIAPH1,STK10,SERPINB6,HLA-H,HLA-A,HLA-C,C4A,ITPR3,HSP90AB1,DYNLT1,IGF2R,PSMB1,RAC1,DBNL,CTSB,GSDMD,PSMD5,C5,TSPAN14,PSMD13,SVIP,CAT,TRAF6,TCIRG1,FOLR3,GAB2,TIRAP,CLEC12A,GPR84,CAND1,LYZ,LTA4H,APAF1,DNAJC3,ATP11A,PYGL,LGALS3,ATP6V1D,PSMC1,CALM1,IGHG4,CYFIP1,SLC27A2,PSMA4,CTSH,NLRC5,IST1,PLCG2,APRT,CRK,NOS2,RAB37,GAA,SIGLEC16,CD33,SIGLEC14,FPR1,LILRB3,PSMF1,SIRPB1,SNAP25,HCK,CPNE1,BPI,CTSA,ATP6V1E1,IGLV3-1,NF2,MAPK12	FALSE	Adrenal_Gland	0.348844784881245
Inositol phosphate metabolism	7	48	0.135657417044982	0.0928997751154654	0.0485591243759325	0.047891137800111	0.000514771769735718	0.00165295704182956	2.23565065398378e-05	6.54535863039006e-05	0.341562743957782	0.732679978655201	0.655633239654393	0.911916408278324	PPIP5K2,IMPA1,NUDT4,CALM1,PLCG2,IMPA2,ITPKC	FALSE	Adrenal_Gland	0.935880501841464
Insulin processing	2	27	0.120535899979886	0.00100637878094223	0.0261862699252931	0.0276604121354291	0.00142198829395823	NA	-2.45455968263271e-06	3.50682351892815e-05	-0.0699938183197464	0.944198579837993	0.709035025673003	0.98619263766445	CPE,EXOC2	FALSE	Adrenal_Gland	0.986387068007175
Insulin receptor recycling	3	26	0.0836372255144471	0.0236454831648666	0.00516444652479458	0.00421198616888619	4.93762565192818e-05	0.00114981355633176	-4.09719208123423e-05	4.2958686372659e-05	-0.953751715239106	0.340209335752848	0.5216202048798	0.725518468176103	TCIRG1,ATP6V1D,ATP6V1E1	FALSE	Adrenal_Gland	0.752970388406985
Integration of energy metabolism	4	110	0.198158745933783	0.118729379535792	0.0630535467686663	0.0717285346981991	-7.26925878462316e-05	0.00199563448252135	-1.18601318380284e-05	4.95452669957948e-05	-0.239379713889422	0.810811158773498	0.667766844874057	0.928792968254471	KCNS3,ITPR3,ADCY4,SNAP25	FALSE	Adrenal_Gland	0.954186678826559
Integrin cell surface interactions	6	66	0.263667938817883	0.220315260123174	0.151454127186607	0.186195565233602	0.0495594681649612	0.19439146650728	1.4763041914185e-05	5.43725906896391e-05	0.271516249767333	0.785994003449815	0.662674338591993	0.921709831285513	ITGB6,ITGA4,ITGA9,FGA,FGG,ITGA7	FALSE	Adrenal_Gland	0.950622468864149
Interaction With The Zona Pellucida	2	10	0.274274586085621	0.320311459283289	0.210369260614103	0.260003688801099	0.00196844703803235	NA	-3.07897388478229e-05	3.50276812301856e-05	-0.879011620708979	0.379394975067186	0.533995291760181	0.742730903570681	OVGP1,ZP3	FALSE	Adrenal_Gland	0.781122577003487
Interaction between L1 and Ankyrins	4	29	0.168376316851407	0.122172922803699	0.0731758473943427	0.103449558631425	-0.000215901245604679	0.00166604615061476	-2.65146194297235e-05	4.96407448290894e-05	-0.534130169098229	0.593251478199298	0.637642032869591	0.886892544813992	SPTBN1,SCN11A,ANK3,SPTBN5	FALSE	Adrenal_Gland	0.893590609125432
Interconversion of nucleotide di- and triphosphates	6	32	0.111486544140142	0.0486676601023507	0.0595961158008336	0.0615594638668854	0.000412207046439938	0.00180420541131076	-0.000202803501255881	6.04962369243684e-05	-3.35233250143184	0.000801337144029195	0.0290642006197518	0.0404252253174594	NME7,AK8,NUDT13,RRM1,NME4,TYMS	TRUE	Adrenal_Gland	0.0569391054151138
Interferon Signaling	27	200	0.288039984712869	0.24759718140399	0.187030211487832	0.212534288184485	0.00676135407201461	0.150646976255803	-0.000174219359151891	0.000118662445392442	-1.46819289435432	0.142051833850991	0.39198207231674	0.545205553771195	GBP3,RNASEL,IRF6,SUMO1,EIF4E2,KPNA4,EIF4E,CAMK2D,TRIM2,NUP153,HLA-F,HLA-G,HLA-H,HLA-A,HLA-C,HLA-DRB5,HLA-DRB1,HLA-DQA1,HLA-DQB1,HLA-DQA2,HLA-DQB2,NUPL2,IFITM1,TRIM68,NUP107,IFI27,NUP85	FALSE	Adrenal_Gland	0.559352697808673
Interferon alpha/beta signaling	9	69	0.304652278003257	0.258936487812112	0.216754907461396	0.250264011071595	0.0456284756693845	0.17418994801979	-8.01974859328144e-05	6.36305266498937e-05	-1.26036181303473	0.207538870716347	0.426392423791508	0.593066708798976	RNASEL,IRF6,HLA-F,HLA-G,HLA-H,HLA-A,HLA-C,IFITM1,IFI27	FALSE	Adrenal_Gland	0.637565498329152
Interferon gamma signaling	17	93	0.397361071758472	0.252950387674735	0.271744390494983	0.227174555455476	0.0174942800521776	0.242163510718867	-0.000107937324984798	9.03042469723618e-05	-1.19526299818249	0.231984291698707	0.439227892838829	0.61091948703574	GBP3,IRF6,SUMO1,CAMK2D,TRIM2,HLA-F,HLA-G,HLA-H,HLA-A,HLA-C,HLA-DRB5,HLA-DRB1,HLA-DQA1,HLA-DQB1,HLA-DQA2,HLA-DQB2,TRIM68	FALSE	Adrenal_Gland	0.658724433067693
Interleukin-1 family signaling	12	139	0.111191859560921	0.0843997330245344	0.0316540037277117	0.0439513015024331	-0.000233269536455297	0.00178393404166822	-7.65303785719642e-06	8.59529999910046e-05	-0.089037472316235	0.929052129767361	0.70456664756032	0.979977596887238	PSMB4,IL1RN,TNIP2,PSMB1,PTPN12,PSMD5,PSMD13,PTPN5,TRAF6,PSMC1,PSMA4,PSMF1	FALSE	Adrenal_Gland	0.983234382056854
Interleukin-1 signaling	10	103	0.0866819730110882	0.0652417147383792	0.0280238921805083	0.0476434459709097	-0.000184299613039592	0.0018259704426149	1.77289852804949e-05	7.84442500633737e-05	0.22600745454475	0.821195622440131	0.671124804106347	0.933463533956524	PSMB4,IL1RN,TNIP2,PSMB1,PSMD5,PSMD13,TRAF6,PSMC1,PSMA4,PSMF1	FALSE	Adrenal_Gland	0.956285269408459
Interleukin-10 signaling	2	49	0.104889639511952	0.0247364182933032	0.00806488539740696	0.00715379728741411	-0.00227793966731701	NA	2.33882900703023e-05	3.51211462358865e-05	0.665931855219586	0.50545465816295	0.596270487707157	0.829349106520139	IL1RN,FPR1	FALSE	Adrenal_Gland	0.851888926620776
Interleukin-17 signaling	3	71	0.0710157860249246	0.0682914266287766	0.0415968212102448	0.0600603902666154	-0.00095695934591953	0.00104666031276066	2.16257101491203e-05	4.30020898247995e-05	0.502899050656107	0.615035248626136	0.641722473307974	0.892568005366794	TNIP2,TRAF6,IL17RA	FALSE	Adrenal_Gland	0.902882744537158
Interleukin-3, 5 and GM-CSF signaling	3	44	0.072738116907846	0.0468067902485318	0.00808424356198317	0.00514389403492383	0.00177366260729014	0.00209067984436878	-2.06035669445849e-05	4.28107026970488e-05	-0.481271402863593	0.630323618928969	0.641722473307974	0.892568005366794	GAB2,CRK,HCK	FALSE	Adrenal_Gland	0.905306435972468
Interleukin-37 signaling	2	21	0.233741292310084	0.0632776412452544	0.0498045614637286	0.00539831962561579	-0.000347502556058019	NA	-2.54145661067678e-05	3.51092356406799e-05	-0.723871244787819	0.469144785049697	0.575115161406526	0.799924287872755	PTPN12,PTPN5	FALSE	Adrenal_Gland	0.832534570004943
Interleukin-4 and 13 signaling	5	112	0.125427884435918	0.0489334212180491	0.0343167715101496	0.0349048584143161	6.8803567758408e-05	0.00213482897049205	0.000118636939740201	5.54231917359628e-05	2.14056491559327	0.0323091406168774	0.223240164812277	0.310503429305056	FSCN1,IGHG4,IL4R,NOS2,TGFB1	FALSE	Adrenal_Gland	0.316910527094241
Intra-Golgi and retrograde Golgi-to-ER traffic	15	186	0.122446943297748	0.0849676063958412	0.0462713476928777	0.0580976627732324	-0.000319289035593688	0.00184985353064005	0.000100219458864698	9.61875891091857e-05	1.04191673575409	0.297450284235425	0.490806198547892	0.682659448408174	TGOLN2,GCC2,GOLGA4,BNIP1,KIF6,IGF2R,COPG2,USP6NL,KLC1,DCTN5,VPS53,KIF1C,GOSR2,NAPG,ARFGAP3	FALSE	Adrenal_Gland	0.718082227110882
Intra-Golgi traffic	2	44	0.158275913268052	0.109486406845908	0.0693953259429319	0.0871482531179373	0.000253439289348765	NA	-4.93643547358597e-06	3.49788856947212e-05	-0.141126150120069	0.887770285583227	0.693681467340547	0.964837463884357	GOSR2,NAPG	FALSE	Adrenal_Gland	0.971825546768772
Intracellular signaling by second messengers	20	306	0.114392197808731	0.0830311825092659	0.0349991544608606	0.0467720003938192	0.0022649691451545	0.0359969520196919	-0.000199907771705547	0.000108431765447004	-1.84362738060603	0.0652374628533313	0.297390335885311	0.41363846515801	OTUD3,PSMB4,THEM4,PPP2R5A,FGFR3,ITPR3,PSMB1,PSMD5,PSMD13,TRAF6,RPS6KB2,ADCY4,ESR2,PSMC1,CALM1,PSMA4,PHLPP2,GSK3A,TRIB3,PSMF1	FALSE	Adrenal_Gland	0.414948946150714
Intraflagellar transport	5	41	0.218213555873189	0.139506746292358	0.109191769762535	0.119404885443407	0.000311641520092914	0.00138370455143742	2.05346007712792e-05	5.53778304487319e-05	0.370809051291562	0.710779759284763	0.654059658666796	0.909727723758454	TCTEX1D1,IFT57,WDR60,IFT88,CLUAP1	FALSE	Adrenal_Gland	0.92957631127329
Intrinsic Pathway for Apoptosis	8	44	0.13709605967077	0.0596324998002875	0.0671848626663117	0.055427767180576	-0.00070074637125479	0.00151784341482223	-9.56614689083786e-05	7.02141642051125e-05	-1.36242409193861	0.173064084856497	0.412566695748375	0.573836585162211	BCL2L11,CASP8,BAK1,CASP7,APAF1,NMT1,YWHAB,BID	FALSE	Adrenal_Gland	0.605201284324536
Intrinsic Pathway of Fibrin Clot Formation	2	22	0.229934862183813	0.0592172276617662	0.10601823809801	0.0835909397350959	-0.00014511171093909	NA	1.89430613411975e-05	3.50187488633079e-05	0.540940552020857	0.588548558684085	0.637642032869591	0.886892544813992	KLKB1,F10	FALSE	Adrenal_Gland	0.893234053875922
