path	ngenes_tscore	ngenes_path	mean_dev_geno	sd_dev_geno	mean_test_dev_geno	sd_test_dev_geno	mean_gene_corr	sd_gene_corr	Dx_beta	Dx_se_beta	Dx_z	Dx_pval	Dx_qval	Dx_pval_BHcorr	Dx_Cochran_stat	Dx_Cochran_pval	Dx_model	genes_path	improvement_sign	tissue	Dx_pval_BHcorr_overall
E3 ubiquitin ligases ubiquitinate target proteins	5	57	0.146408770270096	0.127845601844993	0.0877007093089497	0.108467472035931	0.00208388474454435	0.0312885639231804	0.0240343088452915	0.0198875056196685	1.20851298825137	0.226850002926445	0.309268715216106	0.53012110612953	35.3100782481893	0.453555712988371	fixed	HLTF,TMEM129,UBE2B,HLA-A,PEX5	FALSE	Brain_Caudate_basal_ganglia	0.566527824086226
ECM proteoglycans	5	56	0.0773110164827785	0.0470084263965923	0.024360067001534	0.022566002262488	-0.000371899970511095	0.0337858438973627	0.000934155268523226	0.0200732945707715	0.0465372171583353	0.962882071204184	0.572640417848853	0.98156960852761	40.1580847752646	0.252244115001617	fixed	MATN3,ITGAV,ITGA8,LRP4,ITGB3	FALSE	Brain_Caudate_basal_ganglia	0.989105210413822
EPH-Ephrin signaling	4	92	0.0622095895010526	0.0490463537685207	0.0234341488693082	0.0339415641159869	0.00399449502824462	0.0311376094423802	0.0227408839053693	0.0177965321560387	1.27782669713284	0.201310538871647	0.295400706279385	0.50634979052067	26.8065783100583	0.838121635463848	fixed	EPHB2,PTK2,ARPC3,MYH14	FALSE	Brain_Caudate_basal_ganglia	0.536173304115413
EPHB-mediated forward signaling	2	34	0.0222379159090664	0.00318169916736276	0.00796380838116302	0.0041586600450897	0.0125331370637078	NA	0.036882718066129	0.0126382566292029	2.91833906750279	0.00351901470024768	0.0250538014024077	0.0429450127308004	29.4723921881822	0.731770145112286	fixed	PTK2,ARPC3	TRUE	Brain_Caudate_basal_ganglia	0.0610996366854247
ER to Golgi Anterograde Transport	12	136	0.0650384845608979	0.0822713270031415	0.0316114682352446	0.0579711980135433	0.00115414890626259	0.034187611757559	0.0225389670862802	0.0308576795502343	0.730416784891042	0.465135461587674	0.437157232515935	0.749336302871551	47.6108433059733	0.0757234340734741	fixed	COPA,MCFD2,SEC22A,SAR1B,PPP6C,SEC23IP,TRAPPC4,SPTBN5,GOSR1,NAPG,CTSZ,ARFGAP3	FALSE	Brain_Caudate_basal_ganglia	0.768743045109478
ER-Phagosome pathway	10	85	0.268018587243869	0.29946217343307	0.135914192312796	0.174233083995034	0.00341665986677502	0.116911569836815	-0.0116859188964676	0.0277288188880403	-0.421435869434303	0.67343683126827	0.510697683753585	0.875392846703105	30.6125084160761	0.679902291326478	fixed	HLA-G,HLA-H,HLA-A,HLA-C,TAP2,SEC61A2,PSMD13,PSMC3,PSMB10,PSMD8	FALSE	Brain_Caudate_basal_ganglia	0.884080444913184
ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression	2	46	0.135388707900733	0.123890771243155	0.0402867668488583	0.0357779674911327	-0.00325691458218678	NA	0.0138071963904937	0.012659307569662	1.09067548240811	0.275415702563092	0.344902729509089	0.591201784980709	54.72006235635	0.0180283092702043	fixed	H3F3A,GATAD2A	FALSE	Brain_Caudate_basal_ganglia	0.619637197605505
Effects of PIP2 hydrolysis	2	27	0.0840985329558091	0.0669588209413591	0.0143421686960401	0.0198896359163998	-0.00710879848532956	NA	-0.00277338088058957	0.0126170901676533	-0.219811449687483	0.826018002149221	0.541923776358472	0.928917855659277	26.9157637292367	0.834273779571641	fixed	MGLL,PRKCH	FALSE	Brain_Caudate_basal_ganglia	0.940639898414165
Endogenous sterols	2	27	0.114044364671293	0.0825765532567169	0.0538188247858277	0.0559917959886903	-0.00577351641108001	NA	0.0163288562817548	0.012607120062355	1.29520907241242	0.195248115970656	0.293284221681278	0.502721899624978	29.9094877769577	0.712234138827057	fixed	ARNT,CYP4V2	TRUE	Brain_Caudate_basal_ganglia	0.53030978096398
Endosomal Sorting Complex Required For Transport (ESCRT)	4	31	0.0432314249626318	0.0108302022238518	0.00872388486409335	0.00517958666035848	0.00160117100070302	0.0324334312512508	0.0590820179485722	0.0177963131832485	3.31990212468195	0.000900490127018068	0.00995741479743473	0.0170681206565563	39.67072493344	0.269562119213797	fixed	CHMP3,VPS37B,SNF8,VPS4B	FALSE	Brain_Caudate_basal_ganglia	0.0255258456324046
Endosomal/Vacuolar pathway	4	12	0.584492054782587	0.2099955872571	0.306078405643251	0.154721433330915	0.0166127158676427	0.322755929404793	0.0210314954498619	0.0173910482209464	1.20932879850973	0.226536551127044	0.309268715216106	0.53012110612953	24.2604022407887	0.913551366996034	fixed	HLA-G,HLA-H,HLA-A,HLA-C	FALSE	Brain_Caudate_basal_ganglia	0.566527824086226
Energy dependent regulation of mTOR by LKB1-AMPK	3	29	0.100733016032373	0.054296215011352	0.0213167106608991	0.0202370499463076	0.000825501395300377	0.0296965994761155	0.00995585919574541	0.0154140672189481	0.645894367419581	0.518347767641436	0.457068248129943	0.783466006595656	39.2963523190974	0.283357760121106	fixed	SLC38A9,RRAGD,PPM1A	TRUE	Brain_Caudate_basal_ganglia	0.799981898234194
Epigenetic regulation of gene expression	8	119	0.0673430875928283	0.0740141378334863	0.0213403551265055	0.0260004773680938	0.00100323513366511	0.0336000604934577	0.0744284156600479	0.0253428263755918	2.93686325893514	0.00331550261187891	0.0240502621211681	0.0412248343627963	42.1354578236274	0.189575922128615	fixed	H3F3A,ERCC3,SF3B1,JARID2,GTF2H1,GTF2H3,TAF1C,GATAD2A	FALSE	Brain_Caudate_basal_ganglia	0.0586810972226827
Estrogen-dependent gene expression	2	122	0.140647891714848	0.11645316216622	0.0369119846257004	0.0405506302811783	-0.00849751286724588	NA	0.0210977309605643	0.0126186552559349	1.67194764677016	0.0945346461016807	0.197523825905933	0.338577890114172	40.1324856555164	0.253135532230566	fixed	H3F3A,GTF2F2	FALSE	Brain_Caudate_basal_ganglia	0.390147335854674
Extracellular matrix organization	28	296	0.143948249074166	0.115039237220799	0.0448113939279801	0.0623255029195167	-0.000251647556438211	0.0339741938744556	0.00875969060128402	0.0470797907913427	0.186060525207236	0.85239729764106	0.544655691128129	0.933600662578593	26.7831829404936	0.838939863689608	fixed	COL16A1,LAMC2,COLGALT2,CAPN9,PXDN,MATN3,EFEMP1,ITGAV,PCOLCE2,KDR,KLKB1,CAST,COL10A1,COL28A1,CTSB,ITGA8,ADAMTS14,TLL2,LRP4,TRAPPC4,CDH1,ADAMTS18,ITGB3,COL5A3,CEACAM1,GDF5,ADAMTS1,SCUBE1	FALSE	Brain_Caudate_basal_ganglia	0.952326139384784
FCERI mediated Ca+2 mobilization	3	107	0.328417436175275	0.261446561169467	0.140308160414126	0.226834828991897	-0.00251880022613099	0.0306984973303843	0.00867888172790652	0.0153639986486143	0.564884306904653	0.572152458405824	0.473754454701576	0.812068027587914	25.2969644337358	0.886223875439783	fixed	ITK,LAT,PLCG2	FALSE	Brain_Caudate_basal_ganglia	0.830449763679607
FCERI mediated MAPK activation	2	108	0.235884678619898	0.292121107367932	0.20680945473644	0.276357642210793	-0.00393460483063871	NA	0.012473889307667	0.0125664640508046	0.992633190787536	0.320888743790725	0.36391595298001	0.623792572737722	28.6396097218638	0.767549211237403	fixed	LAT,PLCG2	TRUE	Brain_Caudate_basal_ganglia	0.664851983172655
Factors involved in megakaryocyte development and platelet production	9	143	0.132260196848231	0.106112195097992	0.0262316415087902	0.0262584857053472	0.000773966009362072	0.0350495840664969	-0.00403327935263972	0.0266651563670703	-0.151256542325045	0.879773348989632	0.551016550692039	0.944503886028138	27.9457743605695	0.795694555135282	fixed	H3F3A,KIF25,DOCK5,DOCK8,HBG2,AKAP1,RAD51C,KLC3,MAFF	FALSE	Brain_Caudate_basal_ganglia	0.960913825813461
Fatty acid metabolism	25	181	0.143097378075137	0.125692052950636	0.0554413529403155	0.0703167474529906	0.00156765478590755	0.0491158331398601	-0.0124736674597403	0.0440588457106803	-0.283113805151653	0.777089599368003	0.526170142972735	0.901914369224606	37.8318560854298	0.341263029176439	fixed	CYP4B1,ACOT11,GPX1,HPGD,AMACR,ECI2,ELOVL5,CROT,EPHX2,DECR1,HSD17B12,ACADS,ACOT1,ACOT2,ACOT6,SLC27A2,CYP1A1,DECR2,NUDT7,ACSF3,NUDT19,CBR1,SLC25A1,CYP2D6,CPT1B	FALSE	Brain_Caudate_basal_ganglia	0.925044754810664
Fatty acids	2	15	0.244057940086437	0.0601776144700167	0.1056712664696	0.0922568708673945	-0.0118114634577866	NA	-0.0263143351797043	0.012636498588864	-2.08240716323855	0.037305294704355	0.128055654974532	0.219501689376517	40.9542562262216	0.225539032045649	fixed	CYP4B1,CYP2D6	FALSE	Brain_Caudate_basal_ganglia	0.247138893688534
Fatty acyl-CoA biosynthesis	4	37	0.136959253460495	0.107706192424209	0.0896875150156652	0.119599829713371	0.00633695415525561	0.0322168316224214	-0.0306328425340941	0.0177407306305346	-1.72669565713208	0.0842223360352946	0.194402865206566	0.333228215036371	22.8838284102249	0.942687490492087	fixed	ELOVL5,HSD17B12,ACSF3,SLC25A1	FALSE	Brain_Caudate_basal_ganglia	0.369649337702673
Fc epsilon receptor (FCERI) signaling	7	210	0.176790933300556	0.209533935357464	0.0782685245544316	0.147443185181137	-0.00197055653314757	0.0341476077153666	-0.0137036174791222	0.023562498497279	-0.581585924799304	0.560845625900067	0.471700736208009	0.808547724802916	35.1113976297037	0.462924764020262	fixed	ITK,PSMD13,PSMC3,LAT,PSMB10,PLCG2,PSMD8	FALSE	Brain_Caudate_basal_ganglia	0.825333038441463
Fcgamma receptor (FCGR) dependent phagocytosis	7	168	0.113967470435076	0.161780430197236	0.0763613901462359	0.145433036017306	-0.000132669317485376	0.0339955931019757	0.0768749930639598	0.0235632954971911	3.26248902973372	0.00110438447174151	0.0103557782956678	0.0177509601677477	42.4174370142187	0.181633442789529	fixed	NCKIPSD,PTK2,ARPC3,WASF3,MYO5A,PLCG2,CRK	FALSE	Brain_Caudate_basal_ganglia	0.0278641684980171
Formation of HIV-1 elongation complex containing HIV-1 Tat	7	47	0.0368872367052115	0.0179378641760369	0.0123896107653973	0.0146213810901375	0.000181824614254339	0.031185133610861	-0.00811522231268764	0.0236731715608667	-0.342802496565463	0.731747047651806	0.518621701678608	0.888975498102126	29.8987848518738	0.712718078819947	fixed	ERCC3,GTF2H1,GTF2H3,GTF2F2,ELL,SUPT5H,NELFCD	FALSE	Brain_Caudate_basal_ganglia	0.906985998488979
Formation of Incision Complex in GG-NER	3	43	0.022709601925366	0.00500181722730597	0.00340606940705458	0.00136838058747838	-0.00117653812394378	0.0281736410031592	-0.000620715796026124	0.0155383735300886	-0.0399472824375195	0.968135155231252	0.572640417848853	0.98156960852761	34.9247888095145	0.471775756014375	fixed	ERCC3,GTF2H1,GTF2H3	FALSE	Brain_Caudate_basal_ganglia	0.990152176296941
Formation of Senescence-Associated Heterochromatin Foci (SAHF)	2	17	0.108392506582028	0.0668360965551561	0.0206162330447816	0.0266537782471256	8.58001248901883e-05	NA	-0.0247449419875206	0.0125540647829484	-1.97107012074134	0.0487158558220344	0.146321005237396	0.250810538958755	38.953245198372	0.296370284188846	fixed	HIST1H1C,EP400	FALSE	Brain_Caudate_basal_ganglia	0.281341975790401
Formation of TC-NER Pre-Incision Complex	5	53	0.0695156975725218	0.0668087845513952	0.0284974304559707	0.0544102278169551	-0.00296820344281853	0.0326954322105061	0.0277160669008823	0.0200483022513457	1.38246453756562	0.166829111864215	0.268361521894924	0.46000160970091	32.7445934837461	0.577447822937066	fixed	PPIE,ERCC3,UVSSA,GTF2H1,GTF2H3	FALSE	Brain_Caudate_basal_ganglia	0.494419519196757
Formation of a pool of free 40S subunits	13	102	0.15935821542128	0.217473919129531	0.110375717588135	0.239201205874635	0.000469941111346789	0.034615235776196	0.0884029870311055	0.0322325953557034	2.74265804709589	0.00609441138573936	0.0384103479150494	0.0658396246426597	43.508497700564	0.153186519943868	fixed	RPL29,RPL9,RPS18,RPL10A,RPL35,RPL12,EIF3F,RPS26,RPL36AL,RPS17,RPL23,RPL38,RPS9	FALSE	Brain_Caudate_basal_ganglia	0.0872469557535927
Formation of the Early Elongation Complex	6	33	0.0342984592733096	0.018161098790144	0.00721164861501028	0.00559704287285443	-0.00104393570405678	0.0310673935961309	-0.0213244707657909	0.0219153692068002	-0.97303725821667	0.33053478492667	0.370483917203441	0.635050796695848	33.1652724125199	0.556896471782551	fixed	ERCC3,GTF2H1,GTF2H3,GTF2F2,SUPT5H,NELFCD	FALSE	Brain_Caudate_basal_ganglia	0.672129474821388
Formation of the beta-catenin:TCF transactivating complex	2	61	0.124634540847651	0.139099460141649	0.0347295459315634	0.0436370646814746	-0.000838636408883321	NA	0.0206337019871489	0.0126609024010105	1.62971811436617	0.103161087101732	0.207648525752331	0.35593275602116	47.4828251452694	0.0775199988956662	fixed	H3F3A,LEF1	FALSE	Brain_Caudate_basal_ganglia	0.403418855586919
Formation of the ternary complex, and subsequently, the 43S complex	5	52	0.108408313311786	0.0677032851261775	0.065918058078487	0.0378335241584618	0.00120851144812633	0.0324427700857009	0.0684601811662361	0.0198658547804866	3.44612310533356	0.000568691228179318	0.00728788622575737	0.0124922506456724	26.8607756697702	0.836217640960747	fixed	RPS18,EIF3F,RPS26,RPS17,RPS9	TRUE	Brain_Caudate_basal_ganglia	0.0199322073324919
Formation of tubulin folding intermediates by CCT/TriC	2	25	0.0732511740569529	0.0298857298458473	0.00973765554317304	0.0114784716063797	-0.00119376478998379	NA	0.0143478388918678	0.0125739220145057	1.14107904242731	0.253837031707694	0.330283881196695	0.566143446854619	40.4310238818817	0.242866322880329	fixed	CCT7,TUBA1C	FALSE	Brain_Caudate_basal_ganglia	0.59566308726921
G alpha (12/13) signalling events	7	87	0.103382014398331	0.0854948122327193	0.0305296603372622	0.0460631893612639	-0.00119796453670334	0.0336200116698077	0.0396824464465298	0.0235862497954813	1.68243984485115	0.0924835804793668	0.196830613764264	0.337389647109808	29.2047598079348	0.743486592235429	fixed	ARHGEF19,ARHGEF5,ARHGEF10,FGD4,ARHGEF40,GNA13,GNG7	FALSE	Brain_Caudate_basal_ganglia	0.386881226447988
G alpha (i) signalling events	24	394	0.130036138398795	0.114535675652426	0.0586745063102947	0.0887347272019473	0.000247971093406866	0.0337715322014771	0.0215574239216547	0.043632234807903	0.494071046705818	0.621256004801765	0.490801480870481	0.841288533653535	48.2748504135094	0.0669550578776164	fixed	HTR1D,INSL5,AGT,PDE1A,RGS12,NPY2R,CYP4V2,GUCA1B,MCHR2,GNAI1,PPP3CC,RDH10,GPIHBP1,AKR1C1,NMT2,RGR,RBP4,PPP2R1B,BCO2,DRD2,TAS2R14,GPC6,RCVRN,GNG7	FALSE	Brain_Caudate_basal_ganglia	0.860819204635187
G alpha (q) signalling events	11	212	0.159222804870121	0.149765455555037	0.0585585380270463	0.0778333735058073	0.000378743268093118	0.0341522456249528	-0.0163943200211941	0.0294678279030231	-0.556346401748605	0.577974071904089	0.474797925206608	0.813856652531613	35.1029969861397	0.463322177005893	fixed	AGT,NTSR2,OXTR,MGLL,MCHR2,TACR2,OPN4,PRKCH,CHRM5,NMB,GNG7	FALSE	Brain_Caudate_basal_ganglia	0.834720045329174
G alpha (s) signalling events	14	575	0.163052619701359	0.138179482633868	0.065273693754321	0.0863284138526655	0.0144954985804468	0.0894757582323099	0.00293740325784951	0.0308258147598389	0.0952903688267304	0.92408419240652	0.561247139350834	0.962040257181512	43.1524306855627	0.162075818065181	fixed	OR2W3,OR2T8,OR2L13,REEP1,PDE1A,RTP4,PTGER4,OR2B8P,GNAI1,OR13J1,MC1R,GNG7,OR7D2,PTGIR	FALSE	Brain_Caudate_basal_ganglia	0.974880731424276
G alpha (z) signalling events	3	47	0.0308599203161314	0.0128509488423139	0.0108860907754958	0.0152836179742742	-0.00076500322071809	0.03320553884537	0.0111992374462923	0.0154786376369576	0.723528627581051	0.46935517267308	0.437157232515935	0.749336302871551	26.2385754163926	0.857351645472382	fixed	GNAI1,PRKCH,GNG7	FALSE	Brain_Caudate_basal_ganglia	0.771060275587386
G beta:gamma signalling through PI3Kgamma	2	48	0.0586249461222648	0.026751488767139	0.00465129493500493	0.000974535428666753	0.00147989905062036	NA	0.00934673580486637	0.0125658750157904	0.743818937648285	0.456986021641975	0.43511147229438	0.745829641453279	34.0888646830656	0.511926375115607	fixed	GNG7,CSF2RB	FALSE	Brain_Caudate_basal_ganglia	0.762104279798789
G1/S Transition	13	130	0.0936818434235611	0.072593542691649	0.0480950221809938	0.0528005678875046	-0.000765500683001572	0.0341439608750848	-0.00922484340160022	0.0323382831453205	-0.285260765395182	0.775444369246777	0.526170142972735	0.901914369224606	30.845833035414	0.668960137248217	fixed	DHFR,MCM4,PSMD13,PSMC3,PPP2R1B,POLE,RBL2,E2F4,PSMB10,TK1,PSMD8,MCM8,E2F1	FALSE	Brain_Caudate_basal_ganglia	0.924323452369043
G2/M Checkpoints	13	151	0.0825813442694149	0.059452361097025	0.0507447985164729	0.0702548878521972	-0.000239120605229675	0.0341015799594569	0.00463795870318281	0.0320589057741391	0.144669900334655	0.884971505154791	0.551016550692039	0.944503886028138	39.6074221106399	0.271864986704861	fixed	RNF8,MCM4,DNA2,PSMD13,PSMC3,CHEK1,RMI2,PSMB10,BRIP1,RBBP8,PSMD8,MCM8,YWHAB	FALSE	Brain_Caudate_basal_ganglia	0.961457008970341
G2/M DNA damage checkpoint	7	78	0.0870456530370821	0.061714091255391	0.0544732808222702	0.0854819410386003	0.000590971992787486	0.0342919123001942	0.0328903458860401	0.0235670574472803	1.39560681088914	0.162832930325786	0.26303381909336	0.450869332288625	38.5403383965313	0.312487496398904	fixed	RNF8,DNA2,CHEK1,RMI2,BRIP1,RBBP8,YWHAB	FALSE	Brain_Caudate_basal_ganglia	0.490498009850959
G2/M Transition	13	182	0.0862670904122241	0.0655106407993631	0.0499814509510175	0.0668141592895851	3.57240921585548e-05	0.0329981374633832	0.0195800496739973	0.0321036445232092	0.609901148757175	0.541927291505759	0.464184131883693	0.795663425801122	25.9681893713687	0.866031625427421	fixed	FKBPL,CEP41,PCM1,PSMD13,PSMC3,PPP2R1B,HAUS4,PSMB10,TUBG2,CEP192,PSMD8,CDC25B,NINL	FALSE	Brain_Caudate_basal_ganglia	0.815182384580016
GPCR downstream signalling	50	1160	0.148635665875974	0.126031301365461	0.0590387596786825	0.0826284623324406	0.00099288372309587	0.0416323770975717	0.0476129173132191	0.0615919688545622	0.773037754737926	0.439500037026472	0.427767838893275	0.733241833925178	47.5473756953236	0.0766097202642075	fixed	ARHGEF19,HTR1D,INSL5,AGT,OR2W3,OR2T8,OR2L13,NTSR2,REEP1,PDE1A,OXTR,MGLL,RTP4,RGS12,NPY2R,CYP4V2,PTGER4,OR2B8P,GUCA1B,MCHR2,GNAI1,ARHGEF5,ARHGEF10,PPP3CC,RDH10,GPIHBP1,OR13J1,AKR1C1,NMT2,TACR2,RGR,OPN4,RBP4,PPP2R1B,BCO2,DRD2,TAS2R14,FGD4,GPC6,ARHGEF40,PRKCH,CHRM5,NMB,MC1R,RCVRN,GNA13,GNG7,OR7D2,PTGIR,CSF2RB	FALSE	Brain_Caudate_basal_ganglia	0.755120522702156
GPCR ligand binding	21	458	0.148409691950264	0.120489095142758	0.0499407976528187	0.0683015930421005	-0.000373169845770029	0.0337243152821617	0.0149382999024296	0.0409292321522412	0.364978747875475	0.715127270317488	0.518621701678608	0.888975498102126	39.9620202482298	0.259123209702786	fixed	HTR1D,INSL5,AGT,NTSR2,OXTR,NPY2R,PTGER4,MCHR2,TACR2,RGR,OPN4,WNT11,DRD2,TAS2R14,CMKLR1,FZD10,CHRM5,NMB,MC1R,GNG7,PTGIR	FALSE	Brain_Caudate_basal_ganglia	0.901483438972941
GPVI-mediated activation cascade	3	33	0.182046497220827	0.226634110437973	0.152295021368891	0.217030512924586	-0.000275636856647057	0.0312528786518217	0.030583138978791	0.0153834364469905	1.98805638026178	0.0468054548409831	0.145655533780326	0.249669846584897	26.2684448230376	0.856373812190382	fixed	LAT,PLCG2,GP6	FALSE	Brain_Caudate_basal_ganglia	0.276365818417921
GRB2:SOS provides linkage to MAPK signaling for Integrins	2	15	0.042923122970935	0.032434999534753	0.00980818591137778	0.00155031632772379	0.00126772246221724	NA	0.0228551150891776	0.0126152649298414	1.81170314030535	0.0700320781521952	0.175767983487575	0.30128594728206	40.9332258106962	0.226218932704443	fixed	PTK2,ITGB3	TRUE	Brain_Caudate_basal_ganglia	0.334639513803136
Gamma carboxylation, hypusine formation and arylsulfatase activation	6	39	0.123989269196752	0.0987796470188531	0.0621270513595096	0.0882152385592255	-0.000849832594155886	0.0334775877181911	0.0469161538106237	0.0218663306735128	2.14558878264172	0.0319058011812191	0.117945839141986	0.202172336330994	34.5702741592235	0.488713015824853	fixed	GGCX,PROC,SUMF1,ARSB,ARSI,FN3KRP	TRUE	Brain_Caudate_basal_ganglia	0.227921461249372
Gamma-carboxylation of protein precursors	2	10	0.104345495160529	0.0809441828890244	0.0105742114276439	0.00296170268108902	-0.0153793636342835	NA	0.0115473124940007	0.0126031760984112	0.916222419161184	0.359550249048092	0.389811434761379	0.668180319607314	45.6030717640046	0.108224717314874	fixed	GGCX,PROC	TRUE	Brain_Caudate_basal_ganglia	0.694882374912469
Gap-filling DNA repair synthesis and ligation in TC-NER	6	64	0.0965810693433145	0.0892520982898169	0.0460843386247392	0.0649936485088701	-0.00182929347553935	0.032516457672346	0.0134023408573703	0.0219530577449041	0.610499959190485	0.541530670429895	0.464184131883693	0.795663425801122	41.5465599776666	0.206959955920417	fixed	PPIE,ERCC3,UVSSA,GTF2H1,GTF2H3,POLE	FALSE	Brain_Caudate_basal_ganglia	0.815102754412673
Gene Silencing by RNA	8	107	0.138661072204147	0.0880278427420632	0.0751348805934949	0.0628043263064422	-0.00292801512641433	0.0347859025141185	0.0470948476185498	0.0252655782189656	1.8639924726994	0.0623227614108118	0.164111925647855	0.281306162806335	22.7928001588483	0.944336345967002	fixed	MAEL,H3F3A,TDRD6,NUPL2,IPO8,NUP107,TDRD9,NUP85	FALSE	Brain_Caudate_basal_ganglia	0.316356324371265
Gene expression (Transcription)	124	1400	0.0939665564409981	0.0941865273161037	0.0421716837423517	0.0682214983749756	0.000214503438588641	0.0422733733299416	0.0361972905868701	0.0987487761329756	0.366559384372791	0.713947708929084	0.518621701678608	0.888975498102126	29.7734759307278	0.718363797354628	fixed	ZFP69,PRDX1,TRIM33,MAEL,CR1,H3F3A,ZNF669,ZNF124,ZNF496,COX7A2L,LRPPRC,ZNF514,ZC3H8,ERCC3,SF3B1,ZNF445,ZNF589,THOC7,HES1,ZNF718,LEF1,SLC38A9,SETD9,THOC3,ZNF454,JARID2,RUNX2,TDRD6,RRAGD,HEY2,NUPL2,ZNF680,ZNF273,AUTS2,ZNF786,TNFRSF10C,ZNF517,SURF1,TAF3,ZNF25,ZNF33B,NRBF2,DNA2,DDIT4,FAS,PSMD13,ZNF143,GTF2H1,PSMC3,PPP2R1B,ZNF202,CHEK1,PHC1,IPO8,NUP107,YEATS4,TXNRD1,GTF2H3,GTF3A,GTF2F2,PPM1A,COX16,TDRD9,SNAPC5,ZNF500,RMI2,SETD1A,RBL2,E2F4,PSMB10,TAF1C,BRIP1,MAP2K6,NUP85,THOC1,ZNF519,RBBP8,SMAD2,ZNF554,ZNF557,ZNF266,ZNF561,ZNF627,ZNF709,ZNF333,ELL,GATAD2A,ZNF682,ZNF738,ZNF100,KCTD15,ZNF30,ZNF529,ZNF382,PSMD8,SUPT5H,ZNF155,TEAD2,ZNF577,ZNF615,ZNF610,ZNF528,ZNF415,ZNF347,ZNF471,ZFP28,ZNF304,ZNF749,ZNF772,ZNF419,ZIK1,ZNF530,ZNF586,ZNF587,ZNF417,ZNF544,JAG1,E2F1,SRSF6,YWHAB,NELFCD,BID,CBX6,L3MBTL2	FALSE	Brain_Caudate_basal_ganglia	0.901483438972941
Generation of second messenger molecules	8	38	0.395452377445729	0.224961735991861	0.277756385120236	0.250157425484601	0.0680124524380459	0.412383427791658	0.113660963138486	0.0208087533902161	5.46217070321606	4.70347464598212e-08	3.61655531723907e-06	6.19917958340444e-06	47.7665080004046	0.0735859212708761	fixed	ITK,HLA-DRB5,HLA-DRB1,HLA-DQA1,HLA-DQB1,HLA-DQA2,HLA-DPB1,LAT	TRUE	Brain_Caudate_basal_ganglia	2.09157638163517e-05
Generic Transcription Pathway	106	1127	0.0956093216530657	0.0977895296117685	0.0420997581821563	0.0708358833414025	0.000162501212553809	0.0448847091705384	-0.0441471245367134	0.0916293111176555	-0.481801336256112	0.629947080042915	0.496284320605933	0.850686733090739	27.1569387919162	0.825605765857274	fixed	ZFP69,PRDX1,TRIM33,CR1,H3F3A,ZNF669,ZNF124,ZNF496,COX7A2L,LRPPRC,ZNF514,ERCC3,ZNF445,ZNF589,HES1,ZNF718,LEF1,SLC38A9,SETD9,ZNF454,RUNX2,RRAGD,HEY2,ZNF680,ZNF273,AUTS2,ZNF786,TNFRSF10C,ZNF517,SURF1,TAF3,ZNF25,ZNF33B,NRBF2,DNA2,DDIT4,FAS,PSMD13,GTF2H1,PSMC3,PPP2R1B,ZNF202,CHEK1,PHC1,YEATS4,TXNRD1,GTF2H3,GTF2F2,PPM1A,COX16,ZNF500,RMI2,SETD1A,RBL2,E2F4,PSMB10,BRIP1,MAP2K6,ZNF519,RBBP8,SMAD2,ZNF554,ZNF557,ZNF266,ZNF561,ZNF627,ZNF709,ZNF333,ELL,GATAD2A,ZNF682,ZNF738,ZNF100,KCTD15,ZNF30,ZNF529,ZNF382,PSMD8,SUPT5H,ZNF155,TEAD2,ZNF577,ZNF615,ZNF610,ZNF528,ZNF415,ZNF347,ZNF471,ZFP28,ZNF304,ZNF749,ZNF772,ZNF419,ZIK1,ZNF530,ZNF586,ZNF587,ZNF417,ZNF544,JAG1,E2F1,YWHAB,NELFCD,BID,CBX6,L3MBTL2	FALSE	Brain_Caudate_basal_ganglia	0.866797562801432
Global Genome Nucleotide Excision Repair (GG-NER)	5	84	0.0845638768944978	0.0931381157974258	0.0378771725152033	0.0567111536566981	0.00142465776054689	0.0344684678340956	0.00427369057661649	0.0200124849455716	0.213551220062863	0.830897042525555	0.542399281796766	0.92973292506823	33.1537309233054	0.557460269534066	fixed	ERCC3,ACTR8,GTF2H1,GTF2H3,POLE	FALSE	Brain_Caudate_basal_ganglia	0.943511031322995
Gluconeogenesis	4	34	0.0955085533870293	0.0709165775224466	0.0202600625424451	0.0182591131608935	0.000952485904031306	0.0319380734528211	-0.0189613329925779	0.0178191252302099	-1.0641001029855	0.287283354226933	0.350627696318967	0.601015017255711	30.0051016918231	0.707899117255516	fixed	ALDOB,GOT1,ENO3,SLC25A1	TRUE	Brain_Caudate_basal_ganglia	0.633221501601759
Glucose metabolism	9	91	0.0935267426713901	0.0520288730443254	0.0395352677313679	0.0444405369332639	-0.00178547007377458	0.0336562026371958	-0.0273663782930418	0.0268051220976576	-1.02093839354058	0.307283627549235	0.358655314991171	0.614775251901887	26.4288266628072	0.851059450640806	fixed	NUPL2,ALDOB,GOT1,PPP2R1B,PFKM,NUP107,ENO3,NUP85,SLC25A1	FALSE	Brain_Caudate_basal_ganglia	0.655175107855141
Glutamate Neurotransmitter Release Cycle	2	24	0.243045522854943	0.312886408775742	0.187937532907174	0.250761904257458	0.0129286622788825	NA	0.000960939801967976	0.0126040963555758	0.0762402773557724	0.939227939224361	0.56864809300898	0.974726318029691	27.7893990668374	0.801807581727712	fixed	SLC1A7,ARL6IP5	FALSE	Brain_Caudate_basal_ganglia	0.982644017306934
