path	ngenes_tscore	ngenes_path	mean_dev_geno	sd_dev_geno	mean_test_dev_geno	sd_test_dev_geno	mean_gene_corr	sd_gene_corr	Dx_beta	Dx_se_beta	Dx_z	Dx_pval	Dx_qval	Dx_pval_BHcorr	Dx_Cochran_stat	Dx_Cochran_pval	Dx_model	genes_path	improvement_sign	tissue	Dx_pval_BHcorr_overall
Glycolysis and Gluconeogenesis WP534	8	45	0.127489901452874	0.0743251941707045	0.0640491413820181	0.0475851145123812	-0.00209189844504938	0.0345356957718697	0.0409302510758368	0.025261176831605	1.62028282960387	0.105171535590369	0.290974009114139	0.336548913889182	40.2428869987146	0.249305634930876	fixed	SLC2A5,MPC2,MPC1,DLD,ALDOB,GOT2,ENO3,PFKL	TRUE	DLPC_CMC	0.352019307511507
Glycosylation and related congenital defects. WP4521	10	25	0.147713365672497	0.0896141011363859	0.0842470908636749	0.0822123548087253	-0.000210116677864766	0.0329906366400133	0.0858000330890509	0.0280313605442237	3.06085867482917	0.0022070324086373	0.0284249993867434	0.0328771724321143	42.0974021809328	0.190666676713033	fixed	ALG6,MOGS,GMPPB,SRD5A3,DPM2,ALG8,DPAGT1,MPI,PMM2,ALG12	TRUE	DLPC_CMC	0.0383152495766891
H19 action Rb-E2F1 signaling and CDK-Beta-catenin activity WP3969	6	14	0.1342257089433	0.0953402208547946	0.0893878821159151	0.074488561166584	-0.000661715695317738	0.0328974024806357	0.00942561191967286	0.0219060740149584	0.430273900893271	0.666996409966029	0.754503174994684	0.872680088656281	27.3549420394121	0.8183188223967	fixed	CTNNB1,TULP3,CSRP2,RB1,CDH1,E2F1	FALSE	DLPC_CMC	0.860433323230256
Hair Follicle Development: Cytodifferentiation (Part 3 of 3) WP2840	19	87	0.0905499290628445	0.0568143473818272	0.0329843812887509	0.029478824567558	-0.000221512071926781	0.0345257291161733	-0.0684725407938666	0.0388325961029559	-1.76327486867803	0.0778541417961592	0.24668467681762	0.285322597399094	32.3412469237138	0.59712142157048	fixed	CD34,ADAM17,CTNNB1,WNT5A,LRIG1,CD200,MSX1,FOXQ1,PERP,SOSTDC1,EGFR,SFRP1,NOTCH1,DKK1,BMPR1A,WIF1,PHLDA1,BMP4,NFATC1	FALSE	DLPC_CMC	0.299116542579013
Heart Development WP1591	10	44	0.0764158880562261	0.0610110252404686	0.0412543017902718	0.0558964664930543	0.00119112419974811	0.033986585511482	-0.00775083810396236	0.0279862350070361	-0.276951797982605	0.781817118497397	0.796330337512424	0.92105858871293	40.5157033501843	0.240004017195949	fixed	SMYD1,CTNNB1,HEY2,HEY1,NOTCH1,BMPR1A,ERBB3,BMP4,NFATC3,NFATC1	FALSE	DLPC_CMC	0.91890965354882
Hedgehog Signaling Pathway WP47	3	16	0.0483286283042057	0.00923544590893928	0.0150166763296555	0.022641127332616	-0.00309331037565276	0.0258473221536992	0.00353174143307652	0.0154774480141287	0.228186289487293	0.819501419702279	0.816788723280077	0.944721346534466	35.0366848592316	0.466462716783821	fixed	PTCH2,SUFU,SAP18	FALSE	DLPC_CMC	0.933829311206836
Hedgehog Signaling Pathway WP4249	11	44	0.156735308540326	0.151214930202818	0.103408289579185	0.143920385482206	-0.000380835535424142	0.0345937527973716	-0.0379915207060023	0.0294894678791793	-1.28830811263386	0.197638730226482	0.414707418278001	0.479662536280001	19.4001545767279	0.984788465896099	fixed	PTCH2,GPR161,LRP2,CUL3,BOC,HHIP,CSNK1G3,SUFU,CDON,CCND2,BCL2	FALSE	DLPC_CMC	0.48826177734047
Hematopoietic Stem Cell Differentiation WP2849	9	55	0.0565840187089851	0.0361821157330375	0.0231356416270272	0.021181161174567	0.000377937685716496	0.0325551020832412	-0.0453784343979463	0.0268280845129739	-1.69145264083247	0.0907503856549629	0.263651398168187	0.304946795657138	54.9897262012458	0.016991601172981	fixed	CD34,HES6,THRB,GYPA,IRF5,NOTCH1,MXI1,ITGB3,RIOK3	FALSE	DLPC_CMC	0.325106289985696
Hematopoietic Stem Cell Gene Regulation by GABP alpha/beta Complex WP3657	7	20	0.11042942040179	0.150748056875818	0.0585075787873714	0.092999990227283	-0.00137872891540006	0.0332645473417844	0.0037209140807339	0.0236610423396702	0.157259093970488	0.875040657350086	0.841387927868557	0.973173494587124	36.8636274881232	0.382716532177306	fixed	PTEN,ATM,FLT3,TERF2,BCL2,DNMT3B,EP300	FALSE	DLPC_CMC	0.955613771450037
Heme Biosynthesis WP561	6	9	0.248465431855327	0.224960980478935	0.164778411832726	0.221260015897137	-0.00231328278018439	0.0339584392337041	0.0176143761436886	0.0219283200098234	0.803270662585996	0.421818310850245	0.609416423406352	0.704868575815596	31.9008630415051	0.618507595895998	fixed	PPOX,CPOX,ALAD,UROS,HMBS,FECH	FALSE	DLPC_CMC	0.71183326700053
Hepatitis C and Hepatocellular Carcinoma WP3646	12	49	0.145235525605572	0.0911797188319987	0.0823959711229298	0.0843367053574141	0.000257782692795329	0.0333082567056608	0.0968140437665508	0.0307588242286408	3.14752095356113	0.0016466130388795	0.0256253649825257	0.029639034699831	39.9330393494922	0.260150099092743	fixed	CASP9,JAK1,UCHL1,CASP3,MAPK8,MYOF,CASP7,HNF1A,MAPK3,NOS2,BRCA1,GRB2	FALSE	DLPC_CMC	0.0326054520828505
Hereditary leiomyomatosis and renal cell carcinoma pathway WP4206	6	20	0.106743441652517	0.0618300602553547	0.0563771162921233	0.0596980058840702	0.000674922059962562	0.0327089690425245	0.0605201472936659	0.0217887299958353	2.77758948342716	0.00547637585674663	0.0496555318484408	0.0574330173442642	48.2658949042351	0.0670673545087043	fixed	EGLN1,CUL3,PDHB,RPS6,PRKAB1,ACACA	TRUE	DLPC_CMC	0.0679699472363672
Hfe effect on hepcidin production WP3924	2	7	0.0325202262416235	0.019391488561709	0.0069363017490982	0.00799843846023238	-0.00569500407840201	NA	-0.017569874018904	0.012636502134096	-1.39040644574393	0.164405490251113	0.369911625016592	0.427850432460728	38.1796573905441	0.326963912071125	fixed	HFE,SMAD7	TRUE	DLPC_CMC	0.443775069418718
Hippo-Merlin Signaling Dysregulation WP4541	41	120	0.130464864642673	0.102815938539673	0.0661666287404145	0.0861516050226145	0.000370300273953542	0.0337547750541929	0.0871450018681157	0.0569870781856968	1.52920635067738	0.126213296735833	0.318517388852981	0.368406379661352	26.1519497838457	0.860166239943127	fixed	YY1AP1,PPP1CB,ITGA6,ITGA4,ITGAV,VGLL4,ITGA9,CTNNB1,PRKAR2A,ITGB5,CDH12,CDH9,CDH6,ITGA1,ITGA2,CTNNA1,LIN28B,LATS1,EGFR,MET,FGFR1,STK3,TEK,ITGA8,FGFR2,PAK1,KRAS,FLT3,AJUBA,SAV1,ITGAX,CDH8,CDH1,CDH13,ITGB3,ITGA3,CDH20,CDH19,PAK4,TEAD2,ITGB2	FALSE	DLPC_CMC	0.391623554704249
Hippo-Yap signaling pathway WP4537	7	23	0.15081405284601	0.170067290177963	0.103784821385243	0.169604546214776	0.00127574128444252	0.0347268940799767	0.0300301644405201	0.0235644044593	1.27438673412637	0.202526391399524	0.420241435048052	0.486063339358857	64.2451297434561	0.00185656017850527	fixed	YY1AP1,MAP4K4,TNIK,LATS1,STK3,SAV1,TEAD2	FALSE	DLPC_CMC	0.494217741571369
Histone Modifications WP2369	16	67	0.15579186101343	0.12798518472037	0.102844598864014	0.132319804123697	-0.00273055932252661	0.117925755315449	-0.0836141449896386	0.0363330965284826	-2.30132174184743	0.0213734517084289	0.110874562517652	0.128240710250574	41.3463250833633	0.213117724633303	fixed	SMYD2,H3F3A,SMYD3,SMYD5,SMYD1,SETD9,HIST1H4B,HIST1H4C,HIST1H4F,HIST1H4H,EHMT1,EED,SETDB2,SETD6,SMYD4,SETD4	FALSE	DLPC_CMC	0.15025131092592
Homologous recombination WP186	4	13	0.132125302843838	0.12361502697942	0.0888609903336626	0.0942361750799487	-0.00126449547362263	0.0311813868069038	0.00151095474243722	0.0178195435506851	0.0847920003191737	0.932426753457391	0.855675783421808	0.989699239559644	29.7184229538554	0.720832178874124	fixed	ATM,RAD52,BRCA2,POLD1	FALSE	DLPC_CMC	0.97947014635275
Human Complement System WP2806	24	97	0.173538103885487	0.125974522241575	0.107824249770017	0.111592506168596	-0.000662169547914891	0.0357983752194303	0.18023486487558	0.0439084869659788	4.10478423032954	4.04692425775928e-05	0.00503841078446885	0.00582757093117337	30.2393312877531	0.697193099657095	fixed	FCGR3A,SELL,LAMC1,CD55,CR1,CD46,LRP2,PROS1,SPP1,KLKB1,ITGA2,F13A1,CFB,C4A,LAMB1,TXN,C5,CD59,DCN,ITGAX,ITGB3,GNA15,CD40,ITGB2	FALSE	DLPC_CMC	0.00223355777119736
Human Thyroid Stimulating Hormone (TSH) signaling pathway WP2032	25	66	0.118614781494693	0.10736373583615	0.0604533113992044	0.0924621336876841	-0.000260182914840787	0.0336915761929702	0.00124082955907606	0.044683382505794	0.027769373970629	0.977846092569388	0.860173967269083	0.994901968466199	40.5371087089642	0.239284025224245	fixed	MTOR,RAP1GAP,JAK1,RAP1A,TTF2,ADCY3,KCNIP3,CREB1,PLD1,CCND3,GNAI1,BRAF,JAK2,RPS6,TTF1,RAP1B,RB1,GNG2,TSHR,MAP2K1,MAPK3,RBL2,RPS6KB1,E2F1,GNAS	FALSE	DLPC_CMC	0.991607804583656
Hypertrophy Model WP516	4	20	0.108166175825148	0.0589344771976656	0.0626115948174374	0.0737850435181978	-0.00089461668098799	0.0317099699438022	0.00679492044773469	0.0178659124827052	0.380328765984519	0.70370138485876	0.754546865990937	0.872730622920082	47.2851006465411	0.0803645676773301	fixed	IL1R1,WDR1,EIF4E,ADAM10	FALSE	DLPC_CMC	0.8746532785451
Hypothesized Pathways in Pathogenesis of Cardiovascular Disease WP3668	8	25	0.124819193110397	0.105200295750213	0.0576076340224295	0.0806124697423125	0.000310580100198456	0.0332129252218827	0.0753977971614052	0.0253054991832313	2.97950246369246	0.00288716908132836	0.0307660234247336	0.0355848682148844	43.9286730041497	0.143177413163713	fixed	LTBP1,NR2C2,FBN2,RUNX2,MAPK8,LTBP2,FBN1,MAPK3	FALSE	DLPC_CMC	0.0442124828341126
Hypothetical Craniofacial Development Pathway WP3655	4	7	0.0688096007728156	0.0370442430407377	0.021612731120052	0.0197590003981131	0.000665352673295405	0.0325941375651429	0.0218704511963993	0.0177886011986482	1.22946436047267	0.218897752313259	0.449220602061464	0.519581478018285	28.4924656146267	0.773652304767991	fixed	ARHGAP29,IRF6,RHOA,TGFB3	FALSE	DLPC_CMC	0.514689731161359
ID signaling pathway WP53	3	16	0.188735100779307	0.174516284222887	0.113952577170888	0.112057546373612	0.00645001756975293	0.0305300813738415	-0.0246481914449824	0.0154811993863641	-1.59213707089728	0.11135390913662	0.301381182646462	0.348586150340722	30.8188446020009	0.670230567458011	fixed	RB1,RBL2,RBL1	FALSE	DLPC_CMC	0.364616665628828
IL-1 signaling pathway WP195	12	55	0.0972280606490531	0.0385789649219272	0.0424553591330845	0.0414159682807181	0.000162124380711076	0.0334093542079292	-0.00739197845078748	0.0308370182964563	-0.23971119320693	0.81055415698399	0.811639093263982	0.938765136238831	30.0673896246609	0.705063862933432	fixed	IL1R1,MAP3K2,IRAK2,SQSTM1,MAPK9,MAP3K7,MAPK8,TRAF6,PELI2,MAP2K1,MAPK3,NFKBIB	FALSE	DLPC_CMC	0.929521433782701
IL-2 Signaling Pathway WP49	12	42	0.0894366329253482	0.0445176514956378	0.0443420394197524	0.0445504721247204	-3.65718659142533e-05	0.0333784620044739	0.0963381088131224	0.0308348113726799	3.12432943560924	0.00178210808492388	0.0265873868225325	0.030751736849338	52.0057499480856	0.0321175852593889	fixed	JAK1,RPS6,GAB2,CBL,CCND2,MAP2K1,MAPK3,MAPT,RPS6KB1,GRB2,BCL2,CRKL	FALSE	DLPC_CMC	0.0341611267554788
IL-3 Signaling Pathway WP286	14	49	0.0863571319760939	0.0616623418794992	0.0441465414622723	0.0634200337189002	0.00157778869330089	0.0338549539204699	0.104361381747904	0.0330380446387203	3.15882440650234	0.00158406900776887	0.0256253649825257	0.029639034699831	41.5267628608013	0.207563175747427	fixed	PIK3CD,JAK1,LYN,JAK2,RAPGEF1,MAPK8,GAB2,CBL,MAP2K1,MAPK3,GRB2,BCL2,CRKL,CSF2RB	FALSE	DLPC_CMC	0.0323549213082869
IL-4 Signaling Pathway WP395	12	54	0.0997499319018346	0.0602818355127397	0.0507388036670874	0.0645989625978928	0.00100358487108499	0.032975851910618	0.10448860251934	0.0308223070464581	3.39003184809773	0.000698845042980771	0.0177993729558927	0.0205872670705251	38.2112328751173	0.325682085475069	fixed	PIK3CD,JAK1,JAK2,NFIL3,GAB2,CBL,STAT6,MAPK3,RPS6KB1,GRB2,EP300,MAPK11	FALSE	DLPC_CMC	0.0189212623231796
IL-5 Signaling Pathway WP127	13	40	0.0842982482732098	0.0358568580248311	0.0318813674187137	0.036055374411742	0.00136596111644265	0.0331200965798427	0.063501740912091	0.032170798607633	1.97389383106655	0.048393816372422	0.180323707953594	0.208567590779033	46.6146459087974	0.0906623692840106	fixed	JAK1,PIK3CG,LYN,JAK2,RPS6,KRAS,MAP2K1,MAPK3,MAPT,RPS6KB1,GRB2,BCL2,CSF2RB	FALSE	DLPC_CMC	0.231611733708603
IL-6 signaling pathway WP364	12	43	0.124964441209746	0.0893283313533027	0.0597927233537523	0.0687748549731689	0.000325312202075939	0.0336710917628132	0.0476977163818191	0.0308870936038079	1.54426042779042	0.122525255052377	0.31802978494842	0.367842402950896	48.5610852363789	0.0634487213855003	fixed	JAK1,AGT,NCOA1,PRKCD,GAB1,IL6ST,MAP3K7,JAK2,MAP2K1,MAPK3,RPS6KB1,GRB2	FALSE	DLPC_CMC	0.38506182132955
IL-7 Signaling Pathway WP205	4	25	0.135991729591032	0.0434230726941637	0.0896443873714798	0.0585230630905833	-0.000447628303428749	0.0320796104555394	0.0561847414148902	0.0177839604028951	3.15929298885212	0.00158152409935842	0.0256253649825257	0.029639034699831	33.1899329322928	0.555691869691042	fixed	JAK1,IL7,MAP2K1,MAPK3	FALSE	DLPC_CMC	0.0323549213082869
IL-9 Signaling Pathway WP22	5	17	0.105956547507379	0.0346400626665537	0.0607714944063792	0.0404041642413776	-0.00139497615488028	0.0329124112694697	0.075405013001621	0.0199668286671709	3.77651425063814	0.00015903846424224	0.00848582135482743	0.00981494522180684	37.3005816367814	0.363720440414047	fixed	JAK1,CDK9,MAP2K1,MAPK3,GRB2	FALSE	DLPC_CMC	0.00634685809606726
IL-10 Anti-inflammatory Signaling Pathway  WP4495	4	12	0.121614480497033	0.0320958986316057	0.074031518235373	0.0353916769868114	0.00125277236251009	0.0306755213858734	0.0100886332343475	0.0177623195233647	0.567979492829011	0.570048892816755	0.707351635942544	0.81814326145129	28.8801859956281	0.757423626212645	fixed	JAK1,BLVRA,BLVRB,IL10RB	FALSE	DLPC_CMC	0.811584428082691
IL1 and megakaryocytes in obesity WP2865	6	24	0.161393826376058	0.113013052709437	0.0913821473322544	0.120876434639451	-0.000548291270549176	0.0338353272417132	-0.0559596945262598	0.0219395987630549	-2.55062524755434	0.0107529879693763	0.070201699693174	0.0811973064427361	46.1705764662117	0.0980618243663442	fixed	SELENBP1,NLRP3,IL1R1,TLR1,F2R,PLA2G7	FALSE	DLPC_CMC	0.100798794984084
IL17 signaling pathway WP2112	10	31	0.138822468323923	0.101518694446461	0.0766697760338875	0.0864395674809236	-0.000238979834642047	0.0348235196145432	-0.0165728141886498	0.0281537004992313	-0.588654915509322	0.556092787307217	0.701690024561347	0.811594878772695	46.5062487024571	0.092424974650794	fixed	JAK1,IL17RC,IL17RB,MAP3K7,TRAF3IP2,JAK2,TRAF6,MAPK3,NFKBIB,IL17RA	FALSE	DLPC_CMC	0.802729376891998
Imatinib and Chronic Myeloid Leukemia WP3640	4	20	0.0902590296296064	0.049102422179416	0.0309158314054887	0.0372253624312851	-0.00110062670757235	0.0291307394291501	0.000602211718870011	0.0179484690003691	0.0335522611347868	0.973234190908513	0.860173967269083	0.994901968466199	33.2426142278955	0.553118824386288	fixed	SKP2,ABL1,GAB2,BCR	FALSE	DLPC_CMC	0.991607804583656
Inflammatory Response Pathway WP453	5	30	0.0790347181401677	0.047999696938655	0.0333851453286118	0.0320263160425679	0.00152372992207787	0.0306003706499155	-0.000304043387748818	0.0199596313787255	-0.0152329159782425	0.987846361551984	0.860173967269083	0.994901968466199	32.2609493039887	0.601029971306409	fixed	THBS3,LAMC1,FN1,LAMB1,CD40	FALSE	DLPC_CMC	0.995613748995883
Inhibition of exosome biogenesis and secretion by Manumycin A in CRPC cells WP4301	7	18	0.145101994935054	0.0956739812810295	0.0849583734922153	0.101635785827555	-0.000998808107453295	0.0330825279001106	0.0457627416511947	0.0235602374378695	1.94237183610204	0.0520921022626991	0.190748646095287	0.220625374289078	29.3849272612046	0.735620638883772	fixed	PDCD6IP,BRAF,RRAS2,KRAS,RAB27A,MAPK3,RAB5C	FALSE	DLPC_CMC	0.241298059409717
Initiation of transcription and translation elongation at the HIV-1 LTR WP3414	7	32	0.0860638066644472	0.0511287485884288	0.0445819993895651	0.0305337283339549	-0.000161969088980777	0.0336347483745983	0.0177024021440677	0.0235678607599332	0.751124691561436	0.452577617047165	0.617681719676677	0.714428455377414	29.495841209735	0.730734388088768	fixed	PPP3CC,CDK9,NFATC3,NFATC1,SUPT5H,NELFCD,EP300	FALSE	DLPC_CMC	0.727376913643338
Insulin Signaling WP481	48	160	0.100840529956388	0.068292868863912	0.0448118401582824	0.0531656304305434	0.00108854287555899	0.0397999131915249	0.180158512073034	0.060632862817972	2.97130143126994	0.0029654056845737	0.0307660234247336	0.0355848682148844	55.6199592801083	0.0147765860899977	fixed	PIK3CD,MTOR,MAP3K6,PRKAA2,MAP4K4,MAP3K2,GRB14,PRKCD,EIF4E,GAB1,MAPK9,FLOT1,MAPK13,MAP3K7,ENPP1,MAP3K5,MAP3K4,RPS6KA2,SH2B2,PIK3CG,RAPGEF1,PRKCQ,MAP3K8,MAPK8,PTEN,EHD1,CBL,PIK3C2G,TBC1D4,SOS2,MAP4K5,RHOJ,MAP3K9,SNAP23,MAP2K1,MAP2K5,MAPK3,STX4,CRK,FLOT2,STXBP4,RPS6KB1,GRB2,PIK3C3,PFKL,XBP1,MAPK12,MAPK11	FALSE	DLPC_CMC	0.0444647507246589
Insulin signalling in human adipocytes (diabetic condition) WP3635	4	8	0.0967347562007682	0.0483202105498849	0.0378505481931422	0.0388013129584443	0.00268315499637941	0.0340798387482833	0.0118204026583718	0.0179203491801859	0.659607831271575	0.509505527408337	0.658477300846589	0.761613798755715	40.951617076178	0.225624278063462	fixed	MTOR,RPS6,TBC1D4,RPS6KB1	FALSE	DLPC_CMC	0.766820844140336
Integrated Breast Cancer Pathway WP1984	51	151	0.105766867472477	0.0779187963854427	0.0547101903677286	0.0637510443935024	0.000103372876267902	0.0339544574386915	-0.162445714837971	0.0637287227676282	-2.54901883771138	0.0108026464940537	0.070201699693174	0.0811973064427361	30.0900695778881	0.704029353766928	fixed	MTOR,CASP9,JAK1,RAP1A,RASGRP3,MSH2,TFPI,NAB1,CREB1,BARD1,CTNNB1,CDC25A,CASP3,CDK7,HMGCR,BAK1,ESR1,EGFR,BRAF,IMPA1,ANXA1,ABL1,RPP38,BMPR1A,PTEN,FADD,PAK1,ATM,CHEK1,KRAS,USP15,BRCA2,RB1,CCNB1IP1,RALGAPA1,MAX,CDH1,NF1,BRCA1,GRN,DCAKD,NUP85,SMAD7,BCL2,CDC25B,E2F1,USP16,BID,APOBEC3G,EP300,CERK	FALSE	DLPC_CMC	0.100798794984084
Integrated Cancer Pathway WP1971	17	44	0.118965882304113	0.0982129300992361	0.0586416348538028	0.0726224360923801	0.000900310928972863	0.0341114772219316	-0.0151692395416737	0.0366721154103468	-0.413645064429356	0.679134064911421	0.754503174994684	0.872680088656281	24.5700943107584	0.905878376131035	fixed	CASP9,JAK1,MSH2,BARD1,CDC25A,CASP3,MAP3K5,CDKN2B,CDK1,PTEN,ATM,CHEK1,RB1,BRCA1,BCL2,CDC25B,E2F1	FALSE	DLPC_CMC	0.863989094840719
Integrin-mediated Cell Adhesion WP185	32	101	0.123616139091581	0.0650235286002569	0.0547541750673451	0.0514301489619779	0.000321491773950086	0.0364038654224685	0.0935947943146729	0.0499811446140053	1.87260205898619	0.0611233568076656	0.215372913540597	0.249106510763316	48.5106156739247	0.0640554045036292	fixed	VAV3,RAP1A,ITGA6,ITGA4,ITGAV,TNS1,ITGA9,ITGB5,ITGA1,ITGA2,CAV2,CAV1,BRAF,RAPGEF1,ITGA8,VCL,CAPN5,PAK1,RAP1B,MAP2K1,MAP2K5,CSK,ITGAX,BCAR1,CRK,ITGB3,ITGA3,GRB2,ROCK1,PAK4,ITGB2,MAPK12	FALSE	DLPC_CMC	0.262406026681596
Interactome of polycomb repressive complex 2 (PRC2)  WP2916	4	16	0.133240566143629	0.114189921823858	0.0593474664027537	0.0594851723393259	-0.00284076081212587	0.0343607585433618	-0.000660262257474608	0.0178299890193945	-0.0370309963038345	0.970460291206555	0.860173967269083	0.994901968466199	53.436388260837	0.0237916544355883	fixed	TRIM35,SETX,EED,ELL	FALSE	DLPC_CMC	0.99117839390455
Interferon type I signaling pathways WP585	15	54	0.10244561115036	0.0657220093207401	0.0573832461383421	0.0636945814850006	0.000241502921458257	0.0335331156632887	0.0434722203762946	0.0343822524797934	1.26437965057244	0.206093793226511	0.425281106456343	0.491892368363828	44.0145232089841	0.141195443095497	fixed	PIK3CD,MTOR,JAK1,RAP1A,STAT4,CREB1,EIF4E,RPS6,RAPGEF1,GAB2,CBL,CRK,RPS6KB1,IFNAR2,CRKL	FALSE	DLPC_CMC	0.498236066756356
Interleukin-1 Induced Activation of NF-kappa-B WP3656	4	10	0.0682697235963177	0.0334279589241028	0.0232230557669844	0.0218860813585056	0.000579451037441167	0.0287949365808962	-0.0047961797094066	0.017759359187119	-0.270064908247664	0.787110318482946	0.796330337512424	0.92105858871293	25.3022992959782	0.886071088516821	fixed	TIFA,SQSTM1,TRAF6,AJUBA	FALSE	DLPC_CMC	0.9202586993961
Interleukin-11 Signaling Pathway WP2332	13	44	0.107148669867961	0.0654344305169431	0.0431634946524992	0.0500164948558712	0.00149283535327352	0.0327679688454303	0.00073320250675611	0.0320035358740911	0.0229100468660928	0.981722026259693	0.860173967269083	0.994901968466199	37.3127735535187	0.363197042207355	fixed	JAK1,CREB1,ITGA2,IL6ST,RUNX2,JAK2,RPS6,MAP2K1,MAPK3,RPS6KB1,GRB2,YES1,BCL2	FALSE	DLPC_CMC	0.993208633431218
Intraflagellar transport proteins binding to dynein WP4532	11	27	0.178919518003371	0.113254324176112	0.110834601079364	0.0916280989843046	-5.66531558053864e-05	0.0334676849216544	0.0215299896360057	0.0295575401082892	0.728409385798911	0.466363019482478	0.617681719676677	0.714428455377414	38.320144758659	0.321281946896803	fixed	HSPB11,WDR35,DYNC2LI1,IFT122,IFT80,TCTEX1D2,DYNLT1,WDR60,IFT46,DYNLL2,IFT27	FALSE	DLPC_CMC	0.733585511682339
Irinotecan Pathway WP229	4	13	0.102071705576449	0.0477541712251156	0.0334283624042718	0.0450316990679735	0.00421093326376087	0.0327442257782494	0.00712743039550714	0.0177800771990311	0.400866110744196	0.688518701898579	0.754546865990937	0.872730622920082	34.1072051183401	0.511038251236587	fixed	BCHE,CYP3A5,ABCC1,NPC1	FALSE	DLPC_CMC	0.866578123592874
Iron metabolism in placenta WP2007	4	12	0.18135874272994	0.101791951380768	0.0990079226151336	0.104921752499367	0.00126269244250136	0.0327417519031754	0.0396516836025719	0.0177500677250465	2.23388914435638	0.0254903680182063	0.124468820874188	0.14396422074194	25.2300129966378	0.888130769549605	fixed	STEAP3,SLC40A1,ACO1,IREB2	FALSE	DLPC_CMC	0.162862105022727
Kennedy pathway from Sphingolipids WP3933	4	13	0.162091204936331	0.101704021153048	0.0863571276672969	0.100059917878642	-0.00368744999763347	0.0333985942156099	0.0120153049206818	0.0178814139600675	0.671943781823641	0.501619486575438	0.656059161126559	0.758816908755519	24.2764000744066	0.913165224169022	fixed	CEPT1,PCYT1A,SGPL1,CHPT1	FALSE	DLPC_CMC	0.761381479331004
Kit receptor signaling pathway WP304	18	59	0.0782269772078747	0.0389447241250229	0.0323775163523126	0.0376436113084117	0.00068237299495658	0.0330800174722686	0.158137224183902	0.0377014306884978	4.19446215424784	2.73519812083214e-05	0.00503841078446885	0.00582757093117337	50.3371811391698	0.0450046368340924	fixed	TEC,SH2B2,LYN,JAK2,RPS6,MAPK8,GAB2,CBL,MAP2K1,MAPK3,CRK,MAPT,RPS6KB1,GRB2,BCL2,SOCS6,CRKL,EP300	FALSE	DLPC_CMC	0.00175259331687603
Leptin Insulin Overlap WP3935	4	17	0.090636039520869	0.0412679592369862	0.0172105697865388	0.0222033122895753	0.00275365054292813	0.0314753213584536	-0.0075897049310304	0.0177985308084146	-0.426423113948383	0.669799561829561	0.754503174994684	0.872680088656281	30.9818943647219	0.662537369037274	fixed	LEPR,PIK3CG,JAK2,SOCS2	FALSE	DLPC_CMC	0.860554761459079
Leptin and adiponectin WP3934	4	10	0.0867143300932683	0.0313207011649085	0.0273719744551785	0.0163993203982392	-0.00293736561184606	0.0340508396353281	0.0310716422422769	0.0178924349472209	1.73657986372073	0.0824613563289822	0.252452917793025	0.291994310935412	36.2363482745736	0.410746592755134	fixed	LEPR,ADIPOR1,PRKAB1,ACACA	FALSE	DLPC_CMC	0.308934120315936
Leptin signaling pathway WP2034	23	76	0.0915051563211638	0.0575757542362175	0.0352282629493204	0.0434937693835477	0.000653395710274951	0.0338821076980832	0.106695188614659	0.0425588529605679	2.50700338924818	0.0121759544175824	0.0757951670717891	0.0876668718065932	39.1661014753191	0.288256412284935	fixed	MTOR,PRKAA2,JAK1,LEPR,NCOA1,CREB1,RHOA,KPNA4,EIF4E,ESR1,JAK2,RPS6,MAPK8,PTEN,SOCS2,CFL2,MAP2K1,MAPK3,ACACA,ERBB2,RPS6KB1,GRB2,ROCK1	FALSE	DLPC_CMC	0.108352747862397
Lipid Metabolism Pathway WP3965	8	29	0.0601579993698549	0.0195985769316022	0.0196555311349531	0.0150151742384459	0.000423189377563851	0.0329863627634636	0.0333900877622255	0.0253227041133376	1.31858302386587	0.187308552149764	0.409120506056386	0.473200552799403	38.0988167419565	0.330258194326085	fixed	PRKAA2,PRKAR2A,PRKAB1,PLIN1,ACACA,ACLY,FASN,ACSS2	FALSE	DLPC_CMC	0.477756523379043
LncRNA involvement in canonical Wnt signaling and colorectal cancer WP4258	32	94	0.137045513149486	0.110480626483058	0.078082617377406	0.100625355132877	8.90138091787919e-06	0.0339325268383305	-0.121663679490434	0.0505206604824254	-2.40819653442094	0.0160315481470574	0.0882548210946829	0.102078066268965	27.3630843585394	0.818015925477739	fixed	CTNNBIP1,WNT2B,WNT7A,CTNNB1,WNT5A,RYK,DVL3,SENP2,NKD2,CSNK2B,CCND3,MAP3K7,CDK6,WNT2,WNT16,FZD3,SFRP1,FZD6,HNRNPK,ROR2,DKK1,FRAT2,CTBP2,CCND2,LRP6,WNT10B,WIF1,AXIN1,NKD1,SERPINF1,WNT3,KREMEN1	FALSE	DLPC_CMC	0.126686889742453
Lung fibrosis WP3624	12	63	0.103146428305628	0.0916400682900742	0.0440297938922109	0.0523813491555136	0.000206808330955962	0.0332752968048168	0.0245499493659918	0.0308131264848185	0.796736721218064	0.425603952486044	0.609416423406352	0.704868575815596	40.9452432998681	0.225830244676409	fixed	TGFA,SKIL,SPP1,FGF2,ELMOD2,FGF1,ELN,ATP11A,GREM1,MT2A,SMAD7,BMP7	FALSE	DLPC_CMC	0.71183326700053
